t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,545.1754350125201,545.0,101.66368376926654
1.0,545.3180843303119,544.9711952895987,101.98294178529112
2.0,544.820911292122,544.9423001227597,99.70433640026256
3.0,544.6137265456031,544.9140505607795,101.31041332441178
4.0,544.9030296052027,544.8853459436709,99.44542551691357
5.0,545.0598052669415,544.8571697397745,98.96464287185148
6.0,543.9877252839368,544.8291297576275,100.93377939836061
7.0,545.0386875246971,544.8005318534645,100.18266571861821
8.0,545.235706645246,544.7721467648443,101.55735883133629
9.0,545.1692553612824,544.743372179842,99.7892859357558
10.0,544.4817423460224,544.715098548827,98.62326781821247
11.0,544.9875121343787,544.6871552896118,101.44371462954363
12.0,544.1081192560943,544.6584129038001,99.2239062342784
13.0,544.7717767513153,544.6302994637003,98.4285037853695
14.0,543.9914268695716,544.6024113876279,101.29104026564637
15.0,543.6507373300617,544.5737122595525,99.43578998943985
16.0,544.4721019942865,544.5455387857222,98.45696834551966
17.0,544.3660766353585,544.517642644691,100.22237308691642
18.0,543.5150820393186,544.4892463056497,100.22313521846414
19.0,544.1693853297153,544.4608497506711,99.77952018437365
20.0,545.001003423569,544.4325788866189,99.89512519051883
21.0,544.2674033665812,544.4042752678149,99.8653420611936
22.0,543.8051276178157,544.3759800875642,99.98207626443953
23.0,544.0711454848234,544.3476518326227,100.38073314509634
24.0,544.6835364931983,544.3192106248982,102.09328379915178
25.0,544.4322116329885,544.2902841944884,99.61347845414873
26.0,544.0501391868635,544.2620603755931,99.15762262177049
27.0,544.7723315634779,544.2339657158502,100.04209804111984
28.0,544.0741546263022,544.2056204547387,97.93840380569551
29.0,544.337906924454,544.177871240327,99.33667519982562
30.0,544.5437665545973,544.1497258490203,99.15278623955881
31.0,543.659080591121,544.1216325595858,100.66499441116079
32.0,543.6841100394045,544.0931108111693,99.38176921091504
33.0,544.1912013800055,544.0649526432262,99.09819333486311
34.0,544.6175143559808,544.0368748217813,99.03556944556718
35.0,543.3745907942275,544.0088147437718,101.09200899356051
36.0,543.9211271034934,543.9801720078902,99.71617931936309
37.0,544.4652171328713,543.9519190904165,99.54473851274058
38.0,543.3344192666875,543.9237147478378,99.78532774990988
39.0,543.5727162101565,543.8954422383088,100.6995306133255
40.0,543.567386548332,543.866910704635,99.60739665919294
41.0,543.9018614900538,543.8386886089148,100.84817119744041
42.0,543.6946646309599,543.8101149604089,99.8103574100671
43.0,543.682519460774,543.7818353591426,100.02119461587468
44.0,543.9395269663953,543.7534960206682,99.646206223345
45.0,543.8944083730636,543.725262928905,97.7085128805833
46.0,543.5708202026387,543.6975788502555,99.5037755910629
47.0,543.7692181313878,543.669386113838,97.99411284470148
48.0,544.128280763207,543.6416211151986,100.56967753239081
49.0,543.8733206427324,543.6131263732311,100.62208075036602
50.0,544.1704455548316,543.5846167836852,99.5846007341359
51.0,544.4116714414968,543.5564011468105,99.27141236625101
52.0,542.8471591903759,543.5282742466401,100.57112036785283
53.0,543.2094568719235,543.4997790958691,101.06035838560653
54.0,543.6375719721924,543.47114532766,101.25867986139995
55.0,543.0177879640095,543.4424553683658,97.38947506402259
