t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,544.7774831114541,545.0,125.21707642867977
1.0,545.3702599857315,544.9645218283453,126.1301947793945
2.0,545.2189548650326,544.9287849398244,124.60859589901582
3.0,545.298824236821,544.8934791709863,125.01050255251828
4.0,545.2208490269003,544.8580595285964,124.97597609714138
5.0,544.8318797074444,544.8226496687023,125.65617223288798
6.0,544.6190196148004,544.7870470865696,126.74799330956455
7.0,545.5608777373499,544.7511351551319,124.095744475567
8.0,544.1649795336164,544.7159746941973,126.31796987179841
9.0,545.2097240233857,544.6801846027336,126.0498492313796
10.0,544.2639437600781,544.6444704787846,126.35346039474375
11.0,544.4412468171913,544.6086703316728,126.494843516884
12.0,544.7138537727621,544.5728301260096,123.04136172255954
13.0,544.5713831246987,544.5379684068548,127.12861998271033
14.0,544.2415060143021,544.5019486311932,125.03677836113725
15.0,544.3778741439379,544.4665215439909,123.41741502822731
16.0,544.8957852998047,544.4315532763994,126.08030761348934
17.0,544.026364019501,544.3958305225756,125.46605860965202
18.0,544.9367128520373,544.3602818059696,124.96162053236148
19.0,544.2385515450111,544.3248760134854,126.26780945482324
20.0,543.5704279278497,544.28910013414,125.58857137307811
21.0,543.8151147333735,544.2535167055842,124.2208906639385
22.0,544.0590030879564,544.2183207865628,125.99037876706936
23.0,544.0792497420402,544.1826235125787,125.66530027601448
24.0,544.0306584514749,544.1470183441672,124.63503862698916
25.0,543.8227843776042,544.1117050832229,125.35284428049434
26.0,544.2960013620063,544.0761884440101,125.21349698206166
27.0,544.385144964114,544.0407112865319,123.68083187476438
28.0,543.8429889261186,544.0056683841673,123.53470969566118
29.0,544.4989371556185,543.9706668830868,125.77250646643992
30.0,544.3021266020738,543.935031339588,126.85093369719445
31.0,544.087752880312,543.8990902417072,125.1399783736154
32.0,544.4305138634439,543.8636339145013,126.09746671209957
33.0,543.9913449583054,543.8279062989329,125.61355772530221
34.0,543.6691644805996,543.7923157909107,124.57085550416075
35.0,543.7144059022502,543.7570207151846,126.04669086802859
36.0,543.7086890464236,543.7213074861053,125.76819061162078
37.0,544.0138893463621,543.6856731654319,124.39142026233816
38.0,543.8461481032407,543.650428929691,125.8871036914072
39.0,543.1653616199828,543.6147609169784,124.92191374367093
40.0,543.9429355360802,543.5793663747511,124.28670241200861
41.0,543.0743186734495,543.5441518090677,125.77033271222157
42.0,543.7356646908559,543.5085168814658,122.20999536107861
43.0,543.4716919358228,543.4738907161136,125.85040710371763
44.0,543.982826905911,543.4382331007675,124.16712744831028
45.0,543.8962111615209,543.4030524146572,126.01264938089848
46.0,543.0048323354806,543.3673488306658,123.65606017462358
47.0,543.0497368838357,543.3323129469497,124.67009938304977
48.0,543.1137369839252,543.2969897521245,125.40824420171198
49.0,543.3732069022057,543.2614574162674,122.58773186995143
50.0,542.8795376592582,543.2267242255709,124.43597294491634
51.0,542.8104747958778,543.1914673665699,124.29065344219094
52.0,543.6982315721747,543.1562516814279,126.23286223533235
53.0,543.2533568754118,543.1204857037945,125.58077312098752
54.0,543.6691595589996,543.0849044847436,125.9405140753061
55.0,542.847800581565,543.049221339089,123.65042504324417
56.0,542.8630399166676,543.0141870519933,123.20654784818028
57.0,542.7828014486346,542.9792785301031,123.49223144619667
58.0,542.4899600113197,542.9442890645266,124.40616526395563
59.0,543.0254698647592,542.9090406510352,126.44164158313433
60.0,543.1833295753524,542.8732155192533,125.80776310988882
61.0,541.8715533005505,542.837569986372,124.40693664123938
62.0,543.3462742583276,542.8023213543238,125.95552624019197
63.0,542.9082526860253,542.7666339552225,125.29057169120259
64.0,543.245698238666,542.7311349599099,123.81111334514166
65.0,542.3278876189453,542.6960551444621,126.61361551086202
66.0,542.3735325748057,542.660181286734,125.97328515903554
67.0,542.5821809708372,542.6244888559389,125.10645873243325
68.0,543.1361845330053,542.5890420259648,123.84927377805268
69.0,542.3029108351105,542.5539513983942,124.863121111624
70.0,542.0524007475329,542.5185735140793,126.17971953420684
71.0,542.7061517540347,542.4828225935446,125.8053939657761
72.0,542.0838054447937,542.447177731921,124.55222328376657
73.0,542.2676043200515,542.4118879353239,124.28031051465102
74.0,541.9701300188314,542.3766751806781,123.32297815050606
75.0,541.9743509457442,542.3417336702022,124.8239332125804
76.0,542.780253633991,542.3063668891252,125.08746456559889
77.0,542.2177741170444,542.2709254408317,126.95245616199904
78.0,541.9671290307903,542.2349555782524,126.05298141493589
79.0,541.9214599210138,542.1992405668516,124.58580160592557
80.0,541.0554795000166,542.1639412563966,124.32698821053495
81.0,541.9939047365664,542.1287152764036,124.23487857409198
82.0,542.7902000613472,542.0935153941409,126.68403238289686
83.0,542.1632977995871,542.0576215849658,127.10431237994915
