t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,544.3939204886274,545.0,75.10908386448448
1.0,545.183076988727,544.9787190929051,75.59116292348953
2.0,544.4238618701203,544.9573015967435,74.40620412248846
3.0,545.0452283197989,544.9362198389088,75.38526092636904
4.0,544.7057693931628,544.9148606816462,75.92313712338247
5.0,544.5467603536875,544.893349126128,73.31652614165806
6.0,545.4299757623943,544.8725761103879,73.63390356680394
7.0,544.9551991931547,544.8517131710439,73.30116906120142
8.0,544.8217569073248,544.8309445064765,75.22963957482393
9.0,544.7518980419054,544.8096294419304,74.90740439387645
10.0,545.3444205926734,544.7884056773521,74.2733502645656
11.0,544.6820203670086,544.7673615614437,76.15341831008035
12.0,544.5136369314935,544.7457847595892,74.37698379483739
13.0,544.5027445054557,544.7247112808475,75.57445915588558
14.0,544.7654834104277,544.7032985174199,74.0143961049743
15.0,545.3973071754428,544.6823277718568,75.3267381048909
16.0,544.3239122139004,544.6609851960604,74.82641944778163
17.0,544.7109997383728,544.6397843772169,74.65552119330614
18.0,544.2302483404649,544.6186319795454,75.63309703757005
19.0,542.2067988364739,544.5972026020515,73.59621598123361
20.0,545.8285260980318,544.5763503408568,76.20792738077202
21.0,544.6718948840681,544.5547580947655,75.19166598616636
22.0,544.1105535013746,544.5334537894028,74.47259713073277
23.0,544.4068607275618,544.5123532202158,75.09833695570295
24.0,544.3518150156375,544.4910753580783,75.02177413619957
25.0,544.612792185887,544.4698191887398,74.90556316075863
26.0,545.1348250831327,544.4485959458442,75.15597658294769
27.0,544.2436184892695,544.427301752479,75.2692694531211
28.0,544.0932643696325,544.4059754594673,75.26746338868857
29.0,544.7605276845982,544.3846496781739,75.80661432963026
30.0,544.8108612934282,544.3631711374471,74.47629359997224
31.0,544.7422024628459,544.3420695209272,75.1823968396114
32.0,544.2827013964217,544.3207678418225,75.22402688321735
33.0,544.2593977549232,544.2994543675389,74.31226300917655
34.0,544.289589986711,544.278399226353,74.20099993986484
35.0,544.0156585991107,544.2573756097034,75.24863328413292
36.0,544.6100876528734,544.2360551636064,74.93507920779403
37.0,544.4806066622301,544.2148235578308,75.54405457871441
38.0,544.8455634116254,544.1934194090334,75.39460300618154
39.0,543.5637451827491,544.1720576048483,73.53926346984926
40.0,543.6363168605268,544.1512214801985,74.7081038476966
41.0,544.1498806552659,544.1300541841083,74.3650216472005
42.0,544.0304421695606,544.1089840946416,75.15230101999205
43.0,544.7469131576075,544.087690942686,73.44892966703677
44.0,544.7221720144435,544.0668804126137,76.1454657305413
45.0,544.3987654693404,544.04530586399,76.56828969718275
46.0,543.6794117754761,544.0236115152425,75.73652402862362
47.0,543.8036797289941,544.0021528334344,73.4964052365962
48.0,544.8159510317506,543.9813288519507,74.25333039712147
49.0,543.467856910821,543.9602904083381,73.83400119130175
50.0,543.6382233170475,543.9393707746673,75.85795288923111
51.0,543.9493163138914,543.9178776880153,75.05202180500514
52.0,544.0539855693471,543.8966129485038,75.8808509315947
53.0,544.1636899383881,543.8751133740733,75.30291937756672
54.0,543.6255393115754,543.8537775469163,75.73031070945223
55.0,543.60203824486,543.8323206255486,76.20989172243777
56.0,544.0219566848886,543.810727822894,74.62035660076646
