t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,99.36393921537127,540.5,10.2
1.0,98.87480868049053,540.472095293737,10.200189891820902
2.0,99.89094496678675,540.4443279516324,10.200379783631522
3.0,99.89858244737394,540.4162752445877,10.200569675421574
4.0,101.6805110484607,540.3882203926837,10.200759567180777
5.0,100.85812268428064,540.3596651158309,10.200949458898847
6.0,99.58929866418298,540.3313407930439,10.201139350565498
7.0,100.08814883041744,540.3033727983357,10.201329242170448
8.0,99.80118314601336,540.2752647098723,10.201519133703416
9.0,99.12142251866986,540.2472372109389,10.201709025154114
10.0,100.856680891909,540.2194006114482,10.201898916512262
11.0,99.69094257458633,540.1910766935644,10.202088807767577
12.0,100.0760165341754,540.163080153858,10.202278698909772
13.0,100.38455998542567,540.134975472548,10.202468589928568
14.0,98.04048871849375,540.1067841419522,10.202658480813678
15.0,99.24761466568127,540.0792511047036,10.202848371554824
16.0,99.52851422992242,540.0513790662517,10.203038262141712
17.0,100.50501950038493,540.0234281418388,10.20322815256407
18.0,101.65868104374157,539.9952029821958,10.20341804281161
19.0,100.26889048036429,539.9666538359361,10.203607932874045
20.0,100.07005157882615,539.9384949891928,10.203797822741098
21.0,100.55849959119709,539.9103919830411,10.203987712402483
22.0,99.66633555542863,539.8821518044058,10.204177601847917
23.0,99.20073041942071,539.8541621751708,10.204367491067115
24.0,100.06846023164715,539.8263033033779,10.204557380049796
25.0,98.87842007763372,539.7982007441295,10.204747268785674
26.0,100.38670320545407,539.7704323878245,10.204937157264467
27.0,98.81543926526784,539.7422404553408,10.205127045475896
28.0,99.7954281556572,539.7144897861472,10.205316933409671
29.0,99.55368607622725,539.6864639034068,10.205506821055511
30.0,100.64709716098918,539.6585059099004,10.205696708403135
31.0,99.2791541224146,539.6302408501144,10.205886595442259
32.0,100.24699285545653,539.6023599543316,10.206076482162597
33.0,100.29572479686269,539.5742072571715,10.20626636855387
34.0,98.63316249045192,539.5460408744577,10.206456254605792
35.0,99.75397953464508,539.5183413946583,10.20664614030808
36.0,100.30207755215892,539.4903271520723,10.206836025650452
37.0,100.32251659264072,539.462158985293,10.207025910622624
38.0,100.73255114135382,539.43398507855,10.207215795214314
39.0,98.1953291713001,539.4056960204377,10.207405679415238
40.0,100.08239538492276,539.3781194988288,10.207595563215115
41.0,98.48090171892247,539.3500130261249,10.207785446603657
42.0,99.13879771684857,539.3223563062254,10.207975329570587
43.0,100.2479599190294,539.2945148271999,10.208165212105618
44.0,101.06140863273784,539.2663618584561,10.208355094198469
45.0,101.74154581737446,539.2379804461983,10.208544975838855
46.0,99.7901877037961,539.2094080287479,10.208734857016495
47.0,100.54588308470895,539.1813836177012,10.208924737721107
48.0,99.46671708262271,539.1531469822016,10.209114617942408
49.0,101.40027862327996,539.1252134124875,10.20930449767011
50.0,99.17585377604973,539.0967368342408,10.20949437689394
51.0,100.10749453112646,539.0688849486387,10.209684255603605
52.0,99.93396850962269,539.0407714272578,10.209874133788828
53.0,99.07790061358119,539.0127066377681,10.210064011439327
54.0,100.65593179069717,538.9848822606791,10.210253888544814
55.0,99.88203320607458,538.9566147198345,10.210443765095013
56.0,98.28223663851439,538.9285645155092,10.210633641079637
57.0,97.99337967700187,538.9009635873865,10.210823516488404
58.0,99.2935185561055,538.8734437799272,10.211013391311031
59.0,98.79818698038989,538.8455588501326,10.211203265537238
60.0,100.08440127880203,538.8178130259557,10.21139313915674
61.0,101.47821690382325,538.7897059899299,10.211583012159258
62.0,98.85480487601103,538.7612075240161,10.211772884534506
63.0,100.77256719084278,538.7334457996467,10.211962756272202
64.0,98.72757207959019,538.705145503694,10.212152627362064
65.0,100.59631635261395,538.677419510535,10.212342497793811
66.0,99.31505050904612,538.6491687116926,10.21253236755716
67.0,98.16906098431345,538.621277735008,10.212722236641829
68.0,98.65341817624572,538.5937085903815,10.212912105037534
69.0,100.56936770423604,538.5660034221104,10.213101972733995
70.0,99.40516126153503,538.5377601913468,10.213291839720931
71.0,101.62311947183386,538.5098439085591,10.213481705988055
72.0,98.93839783739841,538.4813047491741,10.213671571525088
73.0,99.85589949465088,538.4535195491148,10.21386143632175
74.0,98.30215952191436,538.4254766840068,10.214051300367755
75.0,100.1123450758221,538.3978701608744,10.214241163652822
76.0,99.47046139772617,538.369755277299,10.214431026166674
77.0,100.15328502975022,538.3418206560564,10.21462088789902
78.0,97.24240462179121,538.3136942751772,10.214810748839586
79.0,100.8575853137308,538.2863853665459,10.215000608978087
80.0,100.36378356710853,538.2580611946703,10.215190468304245
81.0,98.79818702524905,538.2298756987852,10.215380326807772
82.0,100.42073591089517,538.2021298745956,10.21557018447839
83.0,97.22685801026242,538.173928384594,10.215760041305819
84.0,100.62407574435156,538.1466238419694,10.215949897279774
85.0,101.27568654282416,538.1183652473645,10.216139752389974
86.0,98.84494745578469,538.0899236587271,10.216329606626141
87.0,100.83193362269917,538.0621647026499,10.216519459977988
88.0,99.5275099016951,538.0338477346243,10.216709312435238
89.0,99.98022403035085,538.0058970922602,10.216899163987609
90.0,99.56119731999931,537.9778193126783,10.217089014624818
91.0,99.72884102902906,537.9498592097643,10.217278864336587
92.0,100.83459903830669,537.9218520269087,10.21746871311263
93.0,101.07104705450838,537.8935343103453,10.21765856094267
94.0,98.9872775904544,537.8651501912975,10.217848407816426
95.0,99.92582249879872,537.8373512641742,10.218038253723615
96.0,100.7346451346124,537.8092887623559,10.218228098653956
97.0,100.47847370172336,537.7809991161805,10.218417942597167
98.0,99.5319118473844,537.7527814114826,10.218607785542972
99.0,101.677675284727,537.7248295329055,10.218797627481086
100.0,99.50667954026483,537.6962750524297,10.21898746840123
101.0,98.21163463224687,537.6683302599254,10.219177308293121
102.0,100.26198789798791,537.6407491591996,10.21936714714648
103.0,100.05968548772428,537.6125922509316,10.21955698495103
104.0,101.89974515539065,537.5844921559237,10.219746821696482
105.0,99.62314426035142,537.555875310826,10.219936657372564
106.0,99.62541140560974,537.5278978111462,10.22012649196899
107.0,99.3952507153093,537.4999196747765,10.220316325475483
108.0,101.28265590767302,537.4720061752005,10.220506157881763
109.0,99.6751159659208,537.4435626293332,10.220695989177546
110.0,100.68769584737709,537.4155705342661,10.220885819352556
111.0,100.15668948651138,537.3872940730156,10.221075648396509
112.0,99.20251339412211,537.3591667360514,10.221265476299129
113.0,99.5813693195705,537.33130736354,10.221455303050131
114.0,100.91919646065698,537.3033415956561,10.22164512863924
115.0,100.17311006490019,537.2750001213167,10.221834953056176
116.0,100.06451715406925,537.2468681729067,10.222024776290654
117.0,99.25441857854257,537.218766721006,10.222214598332398
118.0,100.03379873965,537.1908927717885,10.222404419171129
119.0,99.94517924917466,537.1627999466425,10.222594238796566
120.0,100.43729617885617,537.1347320088033,10.222784057198432
