t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.7041724313873,540.5,99.36393921537127
1.0,540.2497202474779,540.472095293737,98.87480868049053
2.0,540.0770867028687,540.4443279516324,99.89094496678675
3.0,540.6257486535117,540.4162752445877,99.89858244737394
4.0,540.0228408340802,540.3882203926837,101.6805110484607
5.0,539.9192044256076,540.3596651158309,100.85812268428064
6.0,540.4787865182802,540.3313407930439,99.58929866418298
7.0,540.5979053758186,540.3033727983357,100.08814883041744
8.0,540.3891454961373,540.2752647098723,99.80118314601336
9.0,539.910070602942,540.2472372109389,99.12142251866986
10.0,540.5381978009768,540.2194006114482,100.856680891909
11.0,540.2162468024769,540.1910766935644,99.69094257458633
12.0,540.7143454054643,540.163080153858,100.0760165341754
13.0,540.0876113678094,540.134975472548,100.38455998542567
14.0,540.15549699897,540.1067841419522,98.04048871849375
15.0,539.914583604525,540.0792511047036,99.24761466568127
16.0,540.2598853481528,540.0513790662517,99.52851422992242
17.0,540.2046735275235,540.0234281418388,100.50501950038493
18.0,539.8932807816119,539.9952029821958,101.65868104374157
19.0,539.9742666952739,539.9666538359361,100.26889048036429
20.0,539.6921375259152,539.9384949891928,100.07005157882615
21.0,539.737258037123,539.9103919830411,100.55849959119709
22.0,540.4189870255894,539.8821518044058,99.66633555542863
23.0,539.0697064450158,539.8541621751708,99.20073041942071
24.0,539.8747110794659,539.8263033033779,100.06846023164715
25.0,539.9945008509098,539.7982007441295,98.87842007763372
26.0,539.3417527413419,539.7704323878245,100.38670320545407
27.0,539.2911289464105,539.7422404553408,98.81543926526784
28.0,540.1816681815313,539.7144897861472,99.7954281556572
29.0,539.2760241842348,539.6864639034068,99.55368607622725
30.0,540.3241273337044,539.6585059099004,100.64709716098918
31.0,540.3556501600542,539.6302408501144,99.2791541224146
32.0,539.2590077348304,539.6023599543316,100.24699285545653
33.0,539.2384614779224,539.5742072571715,100.29572479686269
34.0,539.8803928170939,539.5460408744577,98.63316249045192
35.0,539.1643447578429,539.5183413946583,99.75397953464508
36.0,540.5455084634981,539.4903271520723,100.30207755215892
37.0,539.4589819244461,539.462158985293,100.32251659264072
38.0,539.7815261870171,539.43398507855,100.73255114135382
39.0,539.4427479149872,539.4056960204377,98.1953291713001
40.0,539.032962040015,539.3781194988288,100.08239538492276
41.0,539.3301175882156,539.3500130261249,98.48090171892247
42.0,539.528749812319,539.3223563062254,99.13879771684857
43.0,539.3904962475813,539.2945148271999,100.2479599190294
44.0,539.4378611653229,539.2663618584561,101.06140863273784
45.0,538.7748851661446,539.2379804461983,101.74154581737446
46.0,539.9987665105474,539.2094080287479,99.7901877037961
47.0,539.1724319639767,539.1813836177012,100.54588308470895
48.0,539.2161594220852,539.1531469822016,99.46671708262271
49.0,539.7097742032975,539.1252134124875,101.40027862327996
50.0,538.8149623726963,539.0967368342408,99.17585377604973
51.0,539.4080226532942,539.0688849486387,100.10749453112646
52.0,538.9545153687077,539.0407714272578,99.93396850962269
53.0,539.1371776855758,539.0127066377681,99.07790061358119
54.0,539.0888285572759,538.9848822606791,100.65593179069717
55.0,539.0238889143816,538.9566147198345,99.88203320607458
56.0,538.8019191606995,538.9285645155092,98.28223663851439
57.0,538.7043734357869,538.9009635873865,97.99337967700187
58.0,539.3972467669938,538.8734437799272,99.2935185561055
59.0,538.7001630252445,538.8455588501326,98.79818698038989
60.0,538.3479059674335,538.8178130259557,100.08440127880203
61.0,538.7804966518017,538.7897059899299,101.47821690382325
62.0,539.0117041798304,538.7612075240161,98.85480487601103
63.0,539.2378683922615,538.7334457996467,100.77256719084278
64.0,538.8655130455685,538.705145503694,98.72757207959019
65.0,538.0652815857593,538.677419510535,100.59631635261395
66.0,538.4104764120965,538.6491687116926,99.31505050904612
