t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.7386445842499,540.5,49.6011656629137
1.0,541.0093371459259,540.4860703393097,50.18503829656025
2.0,541.2015361418751,540.4719767077213,50.57130702484157
3.0,540.645344865236,540.4577745989984,50.408023142654265
4.0,540.3519856992144,540.4436183458326,49.64633278058087
5.0,541.0440737596327,540.4296760007101,49.794572519361004
6.0,539.959204673593,540.4156920249276,49.98990323351231
7.0,540.1975215281918,540.4016531937694,49.61586527982446
8.0,541.049277346895,540.3877194049367,49.77387152848108
9.0,540.7081645830224,540.3737412426825,49.69763007193153
10.0,540.3872073556688,540.3597844915706,49.87034492917607
11.0,540.3556588301275,540.3457792363697,48.863730074077445
12.0,540.2593537879602,540.3320566721738,50.29843466045572
13.0,540.6331020006844,540.3179311951067,49.785382728258675
14.0,540.9530167585962,540.3039498001239,50.16992879861946
15.0,539.7633508089865,540.2898604117863,50.41582603925259
16.0,539.7344515540058,540.2757019673069,48.8506794306065
17.0,540.3707283780585,540.2619830681667,49.519947436099564
18.0,540.3228891284778,540.2480762162618,49.538070852325795
19.0,541.1480621198316,540.2341642746975,50.06129808333587
20.0,540.0109331093569,540.2201053934857,49.84558855754306
21.0,539.8550577841835,540.2061070906991,49.83702931380234
22.0,539.6112292059514,540.1921111916336,49.6080024522692
23.0,540.3978898669832,540.1781796109449,49.535181858592686
24.0,540.540940120386,540.1642684807063,49.33185434522366
25.0,539.5903061403167,540.1504144516109,49.74806796783842
26.0,540.3674799362532,540.1364435358566,50.546276535396764
27.0,539.758718633716,540.1222484565296,49.78663658213652
28.0,540.5324245015738,540.1082667094229,50.43133107364056
29.0,540.2737693159701,540.094103910613,49.61005189373281
30.0,539.8160497580457,540.0801717543728,49.85209879468034
31.0,540.0948113465141,540.0661716232946,49.785931400725374
32.0,539.5033925365142,540.0521900742262,49.824390249005475
33.0,540.1774630999447,540.0381977246313,49.54104279124774
34.0,539.8205063928854,540.0242849484475,49.372776230443876
35.0,539.651500524043,540.0104194271228,50.17613111717662
36.0,540.4793188920182,539.9963282969674,49.761226431008204
37.0,540.201270906317,539.982353685878,49.9687884925491
38.0,540.9385037333137,539.968320784443,49.65392712355519
39.0,539.7008250121364,539.9543763065758,50.43158864090382
40.0,539.0440883485526,539.9402134354325,50.127315549660665
41.0,539.3118290045793,539.9261360143156,49.844335746064004
42.0,539.9939800887299,539.9121380633603,50.369704487025444
43.0,539.7854798002784,539.8979925713502,49.818491236334836
44.0,539.6419470611107,539.8840018783947,50.28379503830168
45.0,539.3999898317578,539.8698805126213,50.33408134165277
46.0,539.382148580042,539.8557450247779,49.32074318943599
47.0,539.420203994819,539.8418941160655,49.99082485011981
48.0,537.1171816770392,539.8278550260868,49.89099815542805
49.0,539.8592184842216,539.8138439707715,50.5003560974423
50.0,539.9554523740823,539.7996617874342,50.18782016905796
51.0,539.7183739125546,539.7855673746033,50.21953293083535
52.0,539.7672949586569,539.7714640557718,50.841338813346866
53.0,540.144174664296,539.7571861131219,49.93371648829676
54.0,540.8045170560719,539.7431630610747,50.14416550867343
55.0,540.3196319942614,539.7290809079277,50.34932804768096
