t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,125.19785776495087,540.5,61.2
1.0,125.36396456576539,540.4648402682776,61.20142418864954
2.0,124.17853043084412,540.4296338882288,61.202848377178576
3.0,126.26544820768632,540.3947604175994,61.2042725654666
4.0,127.31306409636633,540.3593008708945,61.20569675339309
5.0,127.81182387271156,540.3235471187274,61.20712094083753
6.0,123.44981873773641,540.2876532981898,61.20854512767944
7.0,124.93511527954496,540.2529844740943,61.20996931379829
8.0,125.46252649235002,540.21789852922,61.21139349907358
9.0,123.40484061338775,540.1826644696966,61.212817683384806
10.0,124.8332689283767,540.1480082769577,61.21424186661144
11.0,124.10173686249992,540.1129509339337,61.21566604863299
12.0,124.84893204895327,540.0780990294982,61.217090229328946
13.0,124.27864023399816,540.0430372877477,61.218514408578784
14.0,123.49134551204189,540.0081357029486,61.21993858626202
15.0,124.40054625693331,539.9734552167506,61.221362762258124
16.0,124.47980517816556,539.9385193966768,61.222786936446596
17.0,125.06094478752354,539.9035613180561,61.22421110870694
18.0,127.65860001147261,539.8684400360614,61.22563527891864
19.0,124.02598747825145,539.8325892458915,61.22705944696117
20.0,124.32785471203967,539.7977586144082,61.22848361271405
21.0,125.85273954772052,539.7628432085432,61.22990777605677
22.0,126.2101455008596,539.7274995641868,61.2313319368688
23.0,126.93689153721363,539.6920555483254,61.23275609502966
24.0,124.36039697652535,539.656407437952,61.234180250418824
25.0,126.27045381464319,539.6214828931345,61.2356044029158
26.0,127.13279586336681,539.5860219406882,61.23702855240007
27.0,127.07489774069425,539.5503188138498,61.238452698751125
28.0,128.48305421904846,539.5146319467343,61.23987684184849
29.0,124.07984616751837,539.4785496223412,61.241300981571634
30.0,124.30451228849053,539.4437038655424,61.24272511780004
31.0,125.82379703442705,539.4087950150081,61.24414925041323
32.0,124.43004289714008,539.3734594986743,61.2455733792907
33.0,126.55875651708162,539.3385153949607,61.24699750431192
34.0,124.05068209426379,539.3029734775055,61.24842162535641
35.0,125.91910812043038,539.2681359109506,61.24984574230365
36.0,124.89165350379167,539.2327736280868,61.25126985503314
37.0,124.18384097497977,539.1976998887278,61.25269396342439
38.0,126.71171342621032,539.1628249267206,61.25411806735689
39.0,124.84051929613524,539.1272400538669,61.25554216671015
40.0,124.59848452145822,539.0921806746978,61.25696626136364
41.0,123.1172349202844,539.0571892669614,61.25839035119689
42.0,127.30513137203232,539.022613843488,61.25981443608937
43.0,125.31435236677619,538.9868623190944,61.26123851592061
44.0,128.83564559697692,538.9516698718046,61.26266259057008
45.0,123.54776080729296,538.9154885279995,61.264086659917304
46.0,125.29602876601491,538.880792198506,61.26551072384178
47.0,125.38394924696013,538.8456048970943,61.266934782223
48.0,126.32914476684188,538.8103929046808,61.26835883494045
49.0,122.93300185942101,538.7749154698588,61.269782881873674
50.0,125.62373631582246,538.7403917851699,61.27120692290216
51.0,126.74720640423755,538.7051124525545,61.272630957905385
52.0,125.00403929221285,538.6695176120893,61.27405498676287
53.0,125.17649591863525,538.6344123110548,61.27547900935414
54.0,125.40205608809006,538.599258578451,61.276903025558674
55.0,124.07525357839147,538.5640415010329,61.27832703525599
56.0,125.41253385765842,538.5291970339863,61.27975103832559
57.0,124.07704702223539,538.4939770140613,61.281175034646964
58.0,125.61404180819481,538.4591320433558,61.282599024099646
59.0,122.42728291972959,538.4238554332813,61.28402300656314
60.0,124.92164327061926,538.3894737713281,61.285446981916934
61.0,125.86470320545476,538.3543916098429,61.286870950040566
62.0,124.6793092680154,538.3190446056927,61.288294910813526
63.0,124.70908031534042,538.2840304996732,61.289718864115315
64.0,125.96786798151642,538.2490080329515,61.29114280982547
65.0,124.04796667989673,538.2136320566933,61.292566747823486
66.0,123.23184629585181,538.1787952527174,61.29399067798889
67.0,127.30303482950602,538.1441876425492,61.29541460020117
68.0,125.57282145702617,538.1084367069346,61.296838514339846
69.0,127.88815768335168,538.0731716729088,61.29826242028446
70.0,126.01519455154535,538.0372564152926,61.29968631791449
71.0,125.09248692816337,538.0018671481562,61.301110207109474
72.0,124.0453127150494,537.9667370080772,61.302534087748924
73.0,123.41640265899083,537.9319009494229,61.30395795971235
74.0,125.20691999797148,537.8972415096763,61.305381822879276
75.0,125.18381857225206,537.8620792329768,61.30680567712921
76.0,124.5050209014572,537.8269234439279,61.30822952234169
