t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,537.605313479713,537.5,100.08825187986602
1.0,537.6748631445301,537.4720586963501,98.35247705283078
2.0,537.8550780338182,537.4446019631729,100.98563761062837
3.0,536.7875759169683,537.4164101393399,99.55085640672333
4.0,537.1327059853495,537.3886188585931,99.33018626685231
5.0,536.7716906647644,537.3608891815936,99.89453010341494
6.0,537.1505525621851,537.3330019586064,101.54636969615183
7.0,536.9178256017182,537.3046535970661,99.60418604562531
8.0,537.0352852503955,537.2768474284618,102.3031764754367
9.0,537.1075835007676,537.2482877916957,101.16724820839315
10.0,537.4554789124551,537.2200452682375,99.17487327309006
11.0,534.7929043938652,537.1923589494488,100.50707706717532
12.0,537.4862677588414,537.1643007237676,99.7583713806139
13.0,536.4781511951325,537.1364515117571,100.22379730615421
14.0,536.9467964978904,537.1084723683425,100.75687191914331
15.0,537.3341797778633,537.0803444082651,98.82941443103745
16.0,537.1811425036775,537.0527545300697,98.54962798972872
17.0,537.251867804708,537.0252427589226,98.13029939746428
18.0,536.2621169111229,536.9978480503407,99.44738419373037
19.0,537.0291829656338,536.9700856555867,100.5112534805545
20.0,536.8923963450429,536.9420262639901,99.62755482281182
21.0,535.7231678955421,536.914213571602,100.50409984380903
22.0,536.9893434652037,536.8861561770623,98.3509426164363
23.0,536.736491216921,536.8586998722485,99.86887763522395
24.0,536.6255432492612,536.8308198105753,99.76308289147946
25.0,536.4117620255394,536.8029692832681,98.63733228847744
26.0,536.7180163103117,536.7754330280043,99.92822567479541
27.0,535.8774329679115,536.7475363983368,100.36869871172303
28.0,536.3362392446769,536.7195168032797,100.73711370419397
29.0,536.898914139761,536.6913943590373,99.67654599615787
30.0,537.0639904367138,536.6635679899467,99.41156995769374
31.0,536.5391707979657,536.6358155933335,100.81633353163585
32.0,536.2362283787667,536.607671033556,99.47195549070591
33.0,536.5136777114586,536.5799017793148,100.73470126124204
34.0,536.3368896489773,536.5517800085461,99.96942167381906
35.0,536.8489067347961,536.5238718783288,101.01678449067586
36.0,536.2585860616302,536.4956713593251,100.49416799834607
37.0,536.1184116561355,536.4676167374256,99.65785865062978
38.0,536.3066744488356,536.4397955852189,100.74384353743095
39.0,536.6173625696637,536.4116712622315,101.17517498563062
40.0,537.3504383421384,536.3834265258813,100.19060781729677
41.0,537.4893657531342,536.3554566478656,99.84984508817972
42.0,536.4338771713941,536.3275818994451,101.53033579814291
43.0,536.3098991759299,536.2992380140348,99.51684461950569
44.0,535.6526823294685,536.2714562282451,97.50208827006732
45.0,536.0361994636245,536.2442368952698,98.97459643526295
46.0,536.4953034382593,536.2166064870983,101.04156184288713
47.0,536.6261850656223,536.1883990510838,101.37210765452737
48.0,535.9559122956128,536.1600993376969,100.32393612328444
49.0,535.7717689677556,536.1320922388626,98.68203061651222
50.0,537.1797082207341,536.1045435053154,99.90314626658667
51.0,535.6077914768795,536.0766538769826,99.24762831285997
52.0,535.9704385095159,536.048947247412,99.21583090275273
53.0,535.6416256481206,536.0212494946184,99.92231384538613
54.0,535.6504375744784,535.9933545153365,99.40705587200031
55.0,536.2142026350366,535.9656033789056,99.30756008800388
56.0,536.5280614866845,535.937880018381,97.35006868269308
57.0,536.0944876238838,535.910703124207,101.91599105137796
58.0,535.9110512581556,535.8822515767051,96.22795762899004
59.0,535.8975018996032,535.8553879385338,99.36587793477437
60.0,535.9992613280091,535.8276482976103,99.3312964664542
61.0,536.366177515365,535.7999183106801,99.44919478891924
62.0,535.674135740729,535.7721554104683,100.45447687335111
63.0,535.5923894997863,535.7441118690077,101.21320619165037
64.0,535.5439904750991,535.7158565156126,97.74291590361928
65.0,534.9398941139843,535.6885699515894,99.72079550716029
66.0,535.3106834901375,535.6607312295105,99.79220507924751
67.0,535.9486545828627,535.6328725722591,98.96917808479523
68.0,535.3706359508893,535.6052436767104,101.12138528105926
69.0,535.1049521148328,535.5770139566528,99.63437281996596
70.0,535.6238500101873,535.5491993609072,99.34574215498961
71.0,534.4517996943121,535.5214653412222,99.81710931989082
72.0,535.6334369504733,535.4935997315372,99.18760654116112
73.0,535.3057252824226,535.4659098580444,99.47361411193894
74.0,535.7209277726922,535.4381401407716,99.60064419842276
75.0,535.3445703612881,535.4103349609327,98.70020437098636
