t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,100.08825187986602,537.5,60.0
1.0,98.35247705283078,537.4720586963501,60.00111701071119
2.0,100.98563761062837,537.4446019631729,60.0022340213619
3.0,99.55085640672333,537.4164101393399,60.00335103189161
4.0,99.33018626685231,537.3886188585931,60.00446804223987
5.0,99.89453010341494,537.3608891815936,60.00558505234616
6.0,101.54636969615183,537.3330019586064,60.00670206214999
7.0,99.60418604562531,537.3046535970661,60.00781907159088
8.0,102.3031764754367,537.2768474284618,60.008936080608336
9.0,101.16724820839315,537.2482877916957,60.010053089141856
10.0,99.17487327309006,537.2200452682375,60.01117009713096
11.0,100.50707706717532,537.1923589494488,60.01228710451516
12.0,99.7583713806139,537.1643007237676,60.01340411123396
13.0,100.22379730615421,537.1364515117571,60.01452111722688
14.0,100.75687191914331,537.1084723683425,60.01563812243341
15.0,98.82941443103745,537.0803444082651,60.01675512679308
16.0,98.54962798972872,537.0527545300697,60.01787213024537
17.0,98.13029939746428,537.0252427589226,60.01898913272983
18.0,99.44738419373037,536.9978480503407,60.020106134185944
19.0,100.5112534805545,536.9700856555867,60.02122313455321
20.0,99.62755482281182,536.9420262639901,60.02234013377117
21.0,100.50409984380903,536.914213571602,60.02345713177932
22.0,98.3509426164363,536.8861561770623,60.024574128517166
23.0,99.86887763522395,536.8586998722485,60.02569112392421
24.0,99.76308289147946,536.8308198105753,60.02680811793998
25.0,98.63733228847744,536.8029692832681,60.027925110503965
26.0,99.92822567479541,536.7754330280043,60.029042101555696
27.0,100.36869871172303,536.7475363983368,60.03015909103469
28.0,100.73711370419397,536.7195168032797,60.031276078880424
29.0,99.67654599615787,536.6913943590373,60.03239306503242
30.0,99.41156995769374,536.6635679899467,60.03351004943021
31.0,100.81633353163585,536.6358155933335,60.0346270320133
32.0,99.47195549070591,536.607671033556,60.03574401272117
33.0,100.73470126124204,536.5799017793148,60.03686099149335
34.0,99.96942167381906,536.5517800085461,60.03797796826937
35.0,101.01678449067586,536.5238718783288,60.03909494298871
36.0,100.49416799834607,536.4956713593251,60.040211915590895
37.0,99.65785865062978,536.4676167374256,60.041328886015435
