t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.5816828694021,540.5,99.05589757541073
1.0,540.4855719494221,540.4721818020976,99.6525931097599
2.0,539.8849718003039,540.4441960321992,98.87946055262671
3.0,540.9879855770597,540.4164273836941,100.91650710260535
4.0,540.6366108241018,540.388086664616,101.86804625183095
5.0,539.9787553055667,540.359478721627,101.768813905598
6.0,539.9650757739614,540.3308986463885,100.85476083485709
7.0,540.6460064602744,540.3025752677206,98.65434554294404
8.0,540.3608497400309,540.2748698390141,99.6009744696928
9.0,540.2594111649615,540.2468985653504,97.79532818934503
10.0,539.9036109407311,540.2194343773506,98.16424797623216
11.0,539.8212736817896,540.1918665843773,101.3745397662885
12.0,539.8350196506786,540.1633972344596,99.36094619709468
13.0,540.5313925790217,540.135493368736,102.14944669346882
14.0,540.3066160080133,540.1068063991229,99.28657550025174
15.0,540.249778569113,540.0789234191699,100.01754172880153
16.0,540.0937286965315,540.0508351595344,101.15142094837333
17.0,540.1482275558756,540.0224284688179,100.61329555040975
18.0,540.3104190039641,539.9941729016509,99.55966948522185
19.0,539.4237085802257,539.9662132278038,100.38043183893718
20.0,540.4783647426882,539.9380230565291,101.46182972470802
21.0,540.5983886823124,539.9095291926815,100.02341334648878
22.0,540.6845628728149,539.8814392841,102.08411608235879
23.0,540.1063821737647,539.8527706615,98.57647173963271
24.0,539.6694659898924,539.8250871023532,100.30069601357097
25.0,540.3858085542126,539.796919323556,101.34290905380388
26.0,539.05784660616,539.7684588565968,99.18791587409363
27.0,539.8220135955518,539.7406035835555,101.17086758811138
28.0,540.0855978885672,539.7121914315745,100.57448625409141
29.0,539.5810046608188,539.6839467633515,98.5798215078074
30.0,539.5622041108156,539.6562622634781,100.38272427739558
31.0,539.7920743139767,539.6280714484101,100.0164863194895
32.0,539.5213717165701,539.5999834851687,99.25529593688069
33.0,539.4502020339368,539.5721092895599,100.78116742958716
34.0,539.5014710031796,539.5438065783733,99.56662812503427
35.0,539.5537821429796,539.5158449503083,101.26389756929821
36.0,539.2064818890672,539.4874066724076,99.50836884311454
37.0,538.4716827245804,539.4594614054907,99.57393829392961
38.0,539.4323824201072,539.4314977244865,101.69886615481283
39.0,539.3464273738804,539.4029372929081,101.16959863170064
40.0,539.1446182514684,539.3745254972923,99.55394083379268
41.0,538.8303285161322,539.3465674322415,99.27734444051113
42.0,539.4193572166715,539.3186870446777,100.95482557542303
43.0,539.6264265576784,539.2903355644953,99.44370973345002
44.0,539.0514341830603,539.2624084560118,98.56110652711119
45.0,539.3709822187033,539.2347292119289,99.21160948773057
46.0,539.8972529756351,539.206867284931,99.43865342332376
47.0,539.2131654645191,539.178941596428,97.82668871259102
48.0,539.2590749488797,539.1514686013479,99.30892308441823
49.0,538.8027803507512,539.1235793454483,99.64412916141238
50.0,538.9432002083179,539.0955959525088,100.66042088387846
51.0,538.9919035127573,539.0673271509772,100.21047284665518
52.0,539.4066675625556,539.0391847098529,100.15861954902853
53.0,538.8617169478288,539.0110568308628,99.9522225029002
54.0,539.3490247938755,538.9829869150433,102.88722202151192
55.0,539.2675930362237,538.9540927535255,98.93795006482472
56.0,538.5963107645716,538.9263076792156,100.3201529046247
57.0,538.903897506429,538.898134436275,98.79573242847198
58.0,538.2964024772513,538.870389301418,100.98607347486347
59.0,538.5270745863754,538.8420290457838,99.7220592124346
60.0,538.4805559813245,538.8140237674883,100.59736676220042
61.0,538.9344780882125,538.7857726736559,99.8472781759694
62.0,538.1978728365838,538.7577322297014,98.8594654216745
63.0,538.84527234016,538.7299691964956,99.65226823529659
64.0,538.5359208748828,538.7019835178328,99.67563391640708
65.0,538.6837642436325,538.673991277308,99.27055985199176
66.0,538.7182327037094,538.6461127950829,98.97903417239849
67.0,538.2991221825365,538.6183161829861,101.86190473867019
68.0,538.1177840475661,538.5897099647386,100.10713997807878
69.0,538.8891230680429,538.5615965429281,100.4194729016637
70.0,538.3490769293737,538.5333954076216,100.28996088738317
71.0,538.8912609868518,538.5052306436057,101.3426167961336
72.0,538.8601084854149,538.4767702587221,101.14477320289262
73.0,538.4471586475838,538.4483654349144,100.82640423962519
74.0,538.406049753648,538.4200500197237,99.40528174817821
75.0,537.9631027885011,538.3921337030995,98.34520741101576
76.0,537.5044030232045,538.3645150906848,100.9472093882619
77.0,537.9420777684866,538.3361657493816,98.7868399254429
78.0,538.0392819812753,538.308423111836,101.3323764091991
79.0,538.0200549315753,538.2799656027944,99.28511806459761
80.0,538.3008715167994,538.2520830321378,99.33459437367051
81.0,538.0198170600544,538.2241865668846,101.03804842433658
82.0,538.2660332075808,538.195811714952,101.46235682881492
83.0,537.6538991125122,538.1673177030759,100.03807718821314
84.0,537.7802001017201,538.139223676399,99.26364192706448
85.0,538.1399019884894,538.1113471369578,102.20773665442485
86.0,538.0681248441382,538.0826437975807,99.1923339701774
87.0,538.0375730146361,538.0547872837907,100.91790266459562
88.0,538.3279917024827,538.0264461727924,98.65913355210161
89.0,538.3058280835753,537.9987393994531,98.37835160278858
90.0,537.9864327901923,537.9711114790448,100.06716383805748
91.0,537.9443518748844,537.9430092838668,98.85719078482349
92.0,538.2719576618842,537.9152468894548,99.43854251913187
93.0,538.149405265451,537.8873212320973,101.94805190043186
94.0,537.9081905961245,537.8586908208553,100.49313394191408
95.0,537.8714615170976,537.8304689990732,100.4376253142179
96.0,537.415028240868,537.8022627659642,99.35841025827143
97.0,537.7054176861484,537.7743596124167,99.49909127940818
98.0,537.7649521406641,537.746416950949,100.33277945474768
99.0,537.9684435434425,537.7182401620522,100.97907990781316
100.0,538.3858529479421,537.6898818704447,99.3140897632399
101.0,537.2855137884529,537.6619911635695,100.21055237076209
102.0,537.8340267945043,537.6338487001121,101.57342074603619
103.0,537.555520370456,537.6053234977859,102.25282052470018
104.0,537.4101118656508,537.5766074973552,99.04352418009059
105.0,537.846463324699,537.5487927743147,99.90050336051881
106.0,537.8937269124125,537.5207373829542,98.25720348800685
107.0,537.3789672128167,537.4931434849747,100.54114657821493
108.0,536.9552045250283,537.464908179644,99.92667392022697
109.0,537.3501389349559,537.436845438718,99.45048988390535
110.0,537.2121172454049,537.4089164261422,100.14482428935032
111.0,537.4868156346218,537.3807924213211,101.39645580558671
112.0,537.9970403779952,537.352316916649,98.75348131166433
113.0,538.336790115611,537.324583647314,98.93166054477344
114.0,537.2101267259804,537.296800339311,102.00288807942967
115.0,536.8169187050737,537.268154528242,99.50600493008497
116.0,537.2477606590456,537.2402099251908,101.62596828813325
117.0,537.7452161362347,537.2116699657632,101.55113338041515
118.0,537.1088749902044,537.1831510224722,100.86126568458309
119.0,535.9586550319018,537.1548258170258,98.60484633714944
120.0,537.0881691029385,537.1271342893461,101.3532637575426
121.0,537.3484813822473,537.0986709144408,98.75218495547102
122.0,536.8497954341826,537.0709380091658,100.19157573229788
123.0,537.4167704469553,537.042800874981,100.43049138576659
124.0,536.9944729244495,537.0145966453169,101.23936992974801
125.0,537.3759991404588,536.9861652555949,99.8276419533263
126.0,537.0368564722829,536.9581303261464,101.54204646879323
127.0,535.9188319689869,536.929613934763,100.63940800137979
128.0,537.2090801845025,536.9013510343493,99.23896751173005
129.0,537.1367133856855,536.8734814243064,100.3249013965509
130.0,537.7923350003051,536.8453068478309,99.27415320977904
131.0,536.9719267387264,536.8174273564712,100.64921679181391
132.0,537.2173186000323,536.7891617014221,98.39535543868472
133.0,536.4413282013608,536.7615290057697,98.92176334456879
134.0,537.1761268427282,536.7337484772305,100.18957403140232
135.0,536.7399903693696,536.70561190519,101.09672251537053
136.0,536.7244239216832,536.677220575617,98.16319619337143
137.0,536.8858694485876,536.6496530780194,101.00121940433247
138.0,535.7380298227977,536.6212885689033,99.11537297006852
139.0,536.3912582668279,536.5934536683276,99.07709147052176
140.0,536.8397205036915,536.5656295184729,101.10771804468914
141.0,536.5025463637992,536.5372351009887,101.14126116850983
142.0,536.6876138878928,536.5088312634772,99.09715709440837
