t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.7525689690152,540.5,48.43090279947259
1.0,540.7135722934838,540.4863989881304,49.14194304550135
2.0,541.2718764594214,540.4725982924585,49.866800719922146
3.0,540.5787252301828,540.4585940325896,49.500053182374714
4.0,540.467247495717,540.4446927676543,49.72529938761372
5.0,540.4927747676221,540.4307282460763,50.39394575678516
6.0,540.525490772584,540.4165759463095,49.76626256141714
7.0,540.8584489020279,540.4025999209068,50.68261798503597
8.0,540.3304497633068,540.388366552356,49.33126636895758
9.0,540.0955053279197,540.3745126883841,49.06245656413216
10.0,539.6383133925458,540.3607343151657,50.20361270526483
11.0,540.8409383712727,540.3466354672644,49.97476695579924
12.0,540.6286591002255,540.3326008868776,50.127666944638435
13.0,540.3257851236758,540.3185233670772,49.64213049837838
14.0,540.1877273056904,540.3045822020956,50.85173658907894
15.0,539.7723971030466,540.2903013394036,50.62036695002715
16.0,539.7577644183943,540.2760854530184,50.01989102601824
17.0,540.3537255318739,540.2620382002885,50.46386584037516
18.0,540.0584531808788,540.2478662646317,49.16469620859934
19.0,540.3434503981626,540.2340591791132,50.681626985099065
20.0,540.521004531572,540.2198260888682,50.937361737526125
21.0,540.1210395163281,540.2055211797802,49.48592759754647
22.0,540.4573903190412,540.19162388178,49.21680571773377
23.0,540.5223383277147,540.1778021621742,49.97034633906785
24.0,540.760294160309,540.163768823244,49.588374221814654
25.0,539.834134888904,540.1498427548167,49.45875202929809
26.0,539.3182356082539,540.1359530886218,49.6766339734927
27.0,539.7650536964745,540.1220022339143,49.602673373449775
28.0,540.4611357525054,540.1080721498085,50.348394502822764
29.0,539.7089216656153,540.0939326423523,49.97902724923633
30.0,540.4915082288278,540.0798968655331,49.502793120402394
31.0,540.265135326587,540.0659948311318,51.55368055710048
32.0,540.1339269094475,540.0515168391754,49.97562336884978
33.0,539.7757919093078,540.0374820182792,50.006523102394546
34.0,540.1665047574825,540.0234385197081,49.36253275248728
35.0,540.239046703187,540.0095758750933,49.63540731820461
36.0,539.8188345854667,539.9956365982048,49.88367973238166
37.0,540.3616724709897,539.9816275981467,49.60995122972649
38.0,539.8684665974599,539.9676954701763,50.44175912238721
39.0,539.7527807777584,539.9535297428229,49.91177375547419
40.0,540.2612775071361,539.9395128530264,50.80628836995426
41.0,539.7673605645193,539.9252447537092,50.144314805142606
42.0,539.367612306644,539.9111625586347,49.53966013306425
43.0,540.0888749259443,539.8972501707474,50.517592986007195
44.0,540.0219885272273,539.8830631467172,49.84452502202711
45.0,539.597076432514,539.8690651426068,50.10865811074359
46.0,539.8599857947183,539.8549929611208,50.13843507601797
47.0,540.0190176760517,539.8409124172701,49.43190732095628
48.0,539.8491887455648,539.8270302899642,50.60120902860391
49.0,540.3834279096857,539.812819783762,49.91474870300753
50.0,540.2722079337619,539.7988020585013,50.08284906858656
51.0,539.335974664931,539.7847371250546,50.41448035576752
52.0,540.1312459183011,539.770579058488,49.05713814258514
53.0,540.1213200310817,539.7568021788595,49.46966721512537
54.0,538.7329308703048,539.7429094473166,49.191108320392274
55.0,539.2999073061332,539.7290949443967,49.1527786176811
56.0,540.1378642746495,539.715291205735,51.632531943003976
57.0,539.5130667293067,539.7007910696809,50.287935225746054
58.0,540.2481970674966,539.686668541205,49.90839141405649
59.0,539.7181725862035,539.6726526012828,49.656204250973886
