t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,48.43090279947259,540.5,20.4
1.0,49.14194304550135,540.4863989881304,20.400189891822187
2.0,49.866800719922146,540.4725982924585,20.400379783641803
3.0,49.500053182374714,540.4585940325896,20.400569675456282
4.0,49.72529938761372,540.4446927676543,20.400759567263044
5.0,50.39394575678516,540.4307282460763,20.40094945905952
6.0,49.76626256141714,540.4165759463095,20.40113935084315
7.0,50.68261798503597,540.4025999209068,20.40132924261135
8.0,49.33126636895758,540.388366552356,20.401519134361553
9.0,49.06245656413216,540.3745126883841,20.40170902609119
10.0,50.20361270526483,540.3607343151657,20.401898917797695
11.0,49.97476695579924,540.3466354672644,20.40208880947848
12.0,50.127666944638435,540.3326008868776,20.402278701130996
13.0,49.64213049837838,540.3185233670772,20.402468592752655
14.0,50.85173658907894,540.3045822020956,20.402658484340897
15.0,50.62036695002715,540.2903013394036,20.402848375893146
16.0,50.01989102601824,540.2760854530184,20.40303826740683
17.0,50.46386584037516,540.2620382002885,20.40322815887938
18.0,49.16469620859934,540.2478662646317,20.40341805030823
19.0,50.681626985099065,540.2340591791132,20.403607941690797
20.0,50.937361737526125,540.2198260888682,20.403797833024523
21.0,49.48592759754647,540.2055211797802,20.403987724306834
22.0,49.21680571773377,540.19162388178,20.404177615535154
23.0,49.97034633906785,540.1778021621742,20.404367506706915
24.0,49.588374221814654,540.163768823244,20.404557397819545
25.0,49.45875202929809,540.1498427548167,20.404747288870478
26.0,49.6766339734927,540.1359530886218,20.404937179857136
27.0,49.602673373449775,540.1220022339143,20.405127070776956
28.0,50.348394502822764,540.1080721498085,20.405316961627356
29.0,49.97902724923633,540.0939326423523,20.405506852405775
30.0,49.502793120402394,540.0798968655331,20.405696743109647
31.0,51.55368055710048,540.0659948311318,20.405886633736383
32.0,49.97562336884978,540.0515168391754,20.406076524283424
33.0,50.006523102394546,540.0374820182792,20.406266414748202
34.0,49.36253275248728,540.0234385197081,20.40645630512814
35.0,49.63540731820461,540.0095758750933,20.40664619542067
36.0,49.88367973238166,539.9956365982048,20.40683608562322
37.0,49.60995122972649,539.9816275981467,20.407025975733216
38.0,50.44175912238721,539.9676954701763,20.40721586574809
39.0,49.91177375547419,539.9535297428229,20.407405755665277
40.0,50.80628836995426,539.9395128530264,20.407595645482196
41.0,50.144314805142606,539.9252447537092,20.407785535196286
42.0,49.53966013306425,539.9111625586347,20.407975424804967
43.0,50.517592986007195,539.8972501707474,20.40816531430567
44.0,49.84452502202711,539.8830631467172,20.408355203695834
45.0,50.10865811074359,539.8690651426068,20.408545092972876
46.0,50.13843507601797,539.8549929611208,20.40873498213423
47.0,49.43190732095628,539.8409124172701,20.408924871177323
48.0,50.60120902860391,539.8270302899642,20.40911476009959
49.0,49.91474870300753,539.812819783762,20.409304648898456
50.0,50.08284906858656,539.7988020585013,20.409494537571348
51.0,50.41448035576752,539.7847371250546,20.4096844261157
52.0,49.05713814258514,539.770579058488,20.409874314528935
53.0,49.46966721512537,539.7568021788595,20.410064202808492
54.0,49.191108320392274,539.7429094473166,20.410254090951792
55.0,49.1527786176811,539.7290949443967,20.410443978956263
56.0,51.632531943003976,539.715291205735,20.410633866819342
57.0,50.287935225746054,539.7007910696809,20.410823754538452
58.0,49.90839141405649,539.686668541205,20.411013642111023
59.0,49.656204250973886,539.6726526012828,20.411203529534486
60.0,50.43418145884964,539.6587074839224,20.41139341680627
61.0,49.41960363493075,539.6445438846295,20.411583303923805
62.0,49.74774735256776,539.6306652126086,20.411773190884517
63.0,50.037443158577084,539.6166943868936,20.41196307768584
64.0,49.62625659425596,539.60264220494,20.412152964325195
65.0,49.084249786924204,539.5887054978798,20.41234285080002
66.0,50.418677019126875,539.574921004398,20.41253273710774
67.0,49.99808205132478,539.5607617592684,20.412722623245788
68.0,50.5048421352422,539.5467206312258,20.412912509211584
69.0,50.41620166979824,539.5325371880595,20.413102395002568
70.0,49.6484534047833,539.5183786380904,20.41329228061616
71.0,50.21208887548307,539.5044356974258,20.413482166049796
72.0,50.04180449954071,539.4903344691334,20.413672051300903
73.0,49.316498654611976,539.4762810623698,20.41386193636691
74.0,51.549861768955786,539.4624313456643,20.41405182124525
75.0,49.88038569109337,539.4479544261508,20.414241705933346
76.0,50.203331658601925,539.4339463511692,20.414431590428627
77.0,49.48100812451767,539.4198475821952,20.414621474728527
78.0,49.466992444954634,539.4059516657469,20.414811358830477
79.0,50.11944443523035,539.3920596853686,20.4150012427319
80.0,49.72355422400538,539.377984474723,20.41519112643023
81.0,49.538429483243924,539.3640204432451,20.41538100992289
82.0,49.91145833347614,539.3501084009652,20.415570893207313
83.0,50.43511000194015,539.3360915997498,20.41576077628093
84.0,49.35418945408188,539.321927739691,20.415950659141174
85.0,50.41732180436798,539.3080674381526,20.416140541785467
86.0,49.111558790232365,539.2939085736125,20.416330424211235
87.0,50.324790348639574,539.2801164108523,20.416520306415915
88.0,50.37378118260883,539.2659835322295,20.416710188396937
89.0,49.279520677153656,539.2518368953472,20.416900070151726
90.0,49.47777312835774,539.2379975632905,20.41708995167771
91.0,49.35925362137877,539.2241025553369,20.417279832972326
92.0,49.76552475585066,539.2102408316116,20.41746971403299
93.0,49.99744812764709,539.1962650134093,20.417659594857145
94.0,49.94968468913989,539.1822240633935,20.417849475442214
95.0,49.34030636967297,539.1681965269432,20.418039355785627
96.0,50.968281618524585,539.1543401242378,20.418229235884816
97.0,50.339609915614105,539.1400265318166,20.418419115737205
98.0,48.05911588560071,539.1258894913652,20.41860899534022
99.0,50.48821302594233,539.1123928896541,20.41879887469131
100.0,50.06714519360626,539.0982141164959,20.41898875378788
101.0,49.577056129870826,539.0841535932208,20.41917863262737
102.0,50.18743976057429,539.0702307032909,20.41936851120721
103.0,49.93529589158457,539.0561363972915,20.419558389524834
104.0,48.650675574179644,539.0421129016952,20.419748267577656
105.0,49.616138325351486,539.0284501703048,20.41993814536312
106.0,50.7542328366142,539.0145163047919,20.420128022878654
107.0,50.17422836943584,539.0002628244035,20.420317900121677
108.0,50.7952502041195,538.9861722286032,20.42050777708963
109.0,50.01173926539701,538.9719072291707,20.420697653779936
110.0,50.257977789065436,538.957862265727,20.420887530190026
111.0,49.179817725314,538.943748150298,20.421077406317327
112.0,50.01633283184968,538.9299368181535,20.421267282159274
113.0,49.46062595206454,538.9158905646832,20.421457157713288
114.0,49.43584609969697,538.9020003722283,20.421647032976807
115.0,50.42499455634498,538.888117138782,20.421836907947256
116.0,50.49748516029859,538.8739561194775,20.422026782622062
117.0,50.58019549415945,538.8597747423948,20.42221665699866
118.0,50.164392690651866,538.8455701374937,20.422406531074476
119.0,49.45287871935653,538.8314823038797,20.422596404846942
120.0,49.46516541345784,538.817594287106,20.42278627831348
121.0,49.86278100717678,538.803702819819,20.422976151471534
122.0,49.645848961841544,538.7896996888195,20.423166024318515
123.0,50.69412951127539,538.7757574795694,20.423355896851866
124.0,49.72645454618628,538.7615208781983,20.423545769069012
125.0,49.39892822013996,538.7475560322133,20.423735640967383
126.0,49.686113015080906,538.7336831665382,20.423925512544404
127.0,50.79197951958377,538.7197296497998,20.424115383797513
128.0,49.572348549286566,538.7054655688846,20.42430525472413
129.0,50.174757645231985,538.6915440010005,20.42449512532169
130.0,49.601958913173405,538.6774532565616,20.424684995587622
131.0,50.27292508575489,538.6635233731002,20.424874865519357
132.0,50.229188715410444,538.649405059972,20.42506473511432
133.0,49.30582991555267,538.6352990294744,20.425254604369947
134.0,50.57744845049654,538.6214523089064,20.425444473283658
135.0,49.87399507174315,538.6072484754666,20.425634341852888
136.0,50.216405272934004,538.593242195184,20.425824210075067
137.0,50.28893158830375,538.5791397547032,20.426014077947627
138.0,49.65890866012162,538.5650169464154,20.42620394546799
139.0,50.17366157235219,538.5510710695667,20.42639381263359
140.0,50.30665383449542,538.5369806329418,20.426583679441862
141.0,50.00988355595132,538.5228528476566,20.42677354589022
142.0,50.950525538429154,538.508808405358,20.42696341197611
143.0,50.12037608192262,538.494499799436,20.427153277696952
144.0,50.03294975553071,538.480424327153,20.427343143050177
145.0,50.22079385274306,538.4663734070966,20.427533008033212
146.0,48.965951451362244,538.4522697341563,20.4277228726435
147.0,51.90238173827502,538.4385184627904,20.42791273687845
148.0,49.18267869812901,538.4239425439189,20.42810260073551
149.0,49.423888220638574,538.4101304083179,20.428292464212095
150.0,49.60472941187058,538.3962505330425,20.428482327305645
151.0,49.72327590147805,538.3823198715327,20.428672190013586
152.0,49.947135556396375,538.368355918217,20.428862052333347
153.0,50.7723771450521,538.3543290976482,20.429051914262352
154.0,50.44678641703005,538.3400705217334,20.42924177579804
155.0,50.3086569133362,538.325903382548,20.42943163693784
156.0,49.16356625520215,538.3117750347315,20.42962149767917
157.0,50.815836097242226,538.2979682665414,20.429811358019478
158.0,49.70927136771722,538.2836974859041,20.430001217956175
159.0,49.60004147368765,538.2697374655284,20.430191077486704
160.0,49.3652469828568,538.2558081205477,20.43038093660849
161.0,50.206208756515245,538.2419447136867,20.430570795318957
162.0,49.93294896957696,538.2278451367276,20.430760653615543
163.0,49.60655028455331,538.2138223002254,20.430950511495677
164.0,50.246974484813116,538.1998911273538,20.43114036895678
165.0,50.210496220879804,538.1857801020193,20.431330225996295
166.0,50.4166217978573,538.1716793209973,20.431520082611637
167.0,49.97712707310668,538.1575206530424,20.431709938800243
168.0,50.67828092078712,538.143485409856,20.43189979455955
169.0,50.003860805806774,538.1292532592975,20.432089649886972
170.0,50.25317669119538,538.1152105083878,20.43227950477995
171.0,49.97962704865065,538.101097741267,20.43246935923591
172.0,49.39694544970279,538.0870617960043,20.432659213252283
173.0,49.99893706002161,538.0731894871572,20.43284906682649
174.0,50.21676074495859,538.0591481189995,20.433038919955976
175.0,50.92318214376171,538.0450455786902,20.433228772638163
176.0,50.41053520908373,538.0307446517047,20.433418624870477
177.0,49.37111262170112,538.0165876930669,20.433608476650353
178.0,49.92800774801815,538.002722638939,20.433798327975218
179.0,49.97326924066315,537.9887011900964,20.4339881788425
180.0,49.84825218006373,537.974667030318,20.434178029249637
181.0,49.46294361040958,537.9606679794974,20.43436787919405
182.0,49.468573122273405,537.9467771361668,20.434557728673173
183.0,49.606795681635056,537.9328847118817,20.434747577684433
184.0,50.112964237157094,537.9189534700945,20.43493742622526
185.0,50.04462940220598,537.9048800793045,20.43512727429309
