t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.1280080921905,540.5,99.58404045589306
1.0,542.0125829335403,540.472033481972,100.60980621961953
2.0,539.659364557148,540.4437788947253,98.25961509754794
3.0,540.1971722230943,540.4161843194854,100.3270806171761
4.0,540.1733234740061,540.388009131012,98.96387364629751
5.0,540.4513598696655,540.3602167764964,101.66541320309044
6.0,540.1091994612875,540.3316657396218,98.50042428750409
7.0,540.478657577347,540.3040035371343,100.48295578150305
8.0,540.422458817153,540.2757845737191,100.7864751422674
9.0,540.445771734871,540.2474803719499,100.75671705260372
10.0,540.4317181425598,540.2191845272444,100.1036355438802
11.0,540.3579404538392,540.1910720895958,101.68261181447153
12.0,540.2074838704925,540.1625162227779,101.02245667944489
13.0,540.3232771962626,540.1341457495271,101.09674563058451
14.0,540.4690397419836,540.1057544134625,101.26508350244784
15.0,540.5735758198306,540.0773158025122,100.5417159277962
16.0,534.691053320735,540.0490803372893,99.18678207374475
17.0,540.1033441080806,540.0212253826569,101.54014717733943
18.0,540.1437724180244,539.9927095246578,100.11364990179655
19.0,540.0774231757061,539.9645942746438,100.31616278047693
20.0,539.888033685458,539.9364221522628,99.85643589284085
21.0,540.342798419252,539.9083791365163,99.3963180358934
22.0,539.6603209170162,539.8804653372013,99.71555089878818
23.0,540.1288398648593,539.8524618866572,99.91788511098142
24.0,540.0082401607133,539.8244016139219,97.61613645938473
25.0,539.61782481401,539.7969877489328,100.06390207272663
26.0,539.6566873999466,539.7688864697674,100.86994372810247
27.0,539.610321106376,539.740558827237,99.46377836392418
28.0,540.1902385971997,539.7126260828131,99.89610732494215
29.0,540.4422054051785,539.6845719260061,100.49431213161708
30.0,539.3825938319216,539.6563497733491,99.46495711963917
31.0,539.9387068779257,539.6284166978915,100.6580810749669
32.0,539.649046327078,539.6001485534562,100.40501397799898
33.0,539.0585518681905,539.5719514786973,100.68720836142202
34.0,539.3921257723182,539.5436751543491,101.61620459557842
35.0,539.1913099478602,539.515137936892,101.66908308362429
36.0,540.3663952546162,539.4865858693927,99.98543159283649
37.0,539.072574026195,539.4585066273537,99.48138064629826
38.0,539.0400186511572,539.4305689396222,100.71141785685037
39.0,539.2066629655308,539.4022858164407,98.930336632166
40.0,539.3533008298587,539.3745028802364,99.85999817875629
41.0,539.5696377278613,539.3464588640813,100.38163261010772
42.0,539.5971494995104,539.3182683555899,100.83810778806154
43.0,538.9626906741194,539.2899496536528,99.27942177355295
44.0,539.3217663347101,539.2620686827047,98.83028489309118
45.0,539.1905101420101,539.2343138443639,101.37123163797192
46.0,539.2581976030565,539.2058454234789,100.60019717548613
47.0,538.7155190932217,539.1775935347721,100.93736597142194
48.0,538.7609016730344,539.1492469578285,99.05705291721414
49.0,538.8651205149899,539.1214284354676,97.95741057036075
50.0,539.2413386910374,539.0939187293325,100.01416693114578
51.0,538.5040092414619,539.0658314174525,99.20152001223951
52.0,539.3957029237233,539.0379723239157,99.5011318664977
53.0,539.3074632777775,539.0100290893834,99.75943011069634
54.0,538.5554589644643,538.9820133160938,98.94572178330901
55.0,539.5035473179355,538.9542260592264,99.98715671216766
56.0,538.8641712130786,538.9261463327164,99.15783813202644
57.0,539.0246741726191,538.8982995065076,99.59134871769864
58.0,538.8717691287123,538.870330936076,101.17667339541327
59.0,539.1669502483642,538.8419171536309,100.16947969948679
60.0,539.146529932453,538.8137862247486,101.52072522732949
61.0,538.503369922953,538.7852758210806,100.47907860420459
62.0,538.8878476621437,538.7570579465059,98.39891109903628
63.0,539.1804385990648,538.7294242523055,100.2761190038961
64.0,538.745986126591,538.701263375552,97.77386996068462
65.0,538.0799877189928,538.673805213738,100.33866128948394
66.0,537.9135232673148,538.6456267730259,99.6123897252715
67.0,538.869744078799,538.6176522935781,101.58843584615228
68.0,538.6277091284062,538.5891228745113,100.2309043584009
69.0,537.9979977299753,538.5609746955373,99.92459842376927
70.0,539.1757315232114,538.5329125374799,101.77759176361928
71.0,538.7046339103712,538.5043299971263,99.61490336269482
72.0,538.4372805871017,538.4763548117653,101.10412384327407
73.0,538.3276268448952,538.4479614036527,99.80829456504911
74.0,538.5513834831136,538.4199319075956,99.51017783909217
75.0,539.0002743803235,538.3919861326525,99.24444303477141
76.0,538.5156385989429,538.3641149849002,99.96738387994661
77.0,538.8317444614867,538.3360408112605,98.53999942023204
78.0,537.8547674340061,538.3083674947568,99.89257250741294
79.0,537.3771533656605,538.2803143306443,101.02784954731318
80.0,538.4319502732604,538.2519423428964,100.58044336204088
81.0,538.8280392465623,538.2236960017188,101.08891876120114
82.0,537.7074162506923,538.1953068637001,99.28952316324421
83.0,537.7347468537213,538.1674230559452,100.43814555248186
84.0,538.3111561836967,538.1392166767357,99.53234217444286
85.0,538.4796727499362,538.1112646773084,99.89572124107802
86.0,538.5632231552304,538.0832106289265,99.43738577590453
87.0,537.9989187934951,538.0552852964213,100.31423194666374
88.0,537.7511236853701,538.0271137162829,100.1302599636887
89.0,537.6584277128757,537.9989938016097,100.20827689016338
90.0,537.4703992445094,537.970851977183,98.83635227315425
91.0,537.9524571670532,537.9430954349197,101.0008485278883
92.0,538.0161139618984,537.9147310299581,100.69388662761706
93.0,538.3813561790582,537.8864528301301,101.35690584735192
94.0,538.7482688521915,537.8579884324047,100.12036345582871
95.0,537.7563165868066,537.8298712970009,101.40818774576707
96.0,537.7072676780033,537.801392497609,99.44096065826803
97.0,537.9973154178011,537.7734661611573,99.33590182516095
98.0,536.8043108601998,537.7455693287282,100.52889913895781
99.0,538.127987433703,537.7173374628867,98.62736872367375
100.0,537.9595826687964,537.6896396101702,100.90067778100256
101.0,537.5468466710437,537.6613033364932,99.6616589536973
102.0,537.4050284253751,537.6333150206037,98.68208900185104
103.0,537.469824446078,537.6056018006091,100.34815002437361
104.0,538.3412572928459,537.5774206951439,101.00118206651223
105.0,537.2020307723797,537.5490561965134,99.26698469619383
106.0,537.3075138126011,537.5211787183114,100.83009984135664
107.0,537.824168496938,537.4928622652726,101.10841253449651
108.0,538.0833719706767,537.4644676527525,98.65134807653662
109.0,537.6480051375624,537.4367630658343,101.54674118438389
110.0,536.7872000504543,537.4082453560184,101.38185458893405
111.0,536.8820773727996,537.3797739518545,97.55620290082818
112.0,537.0531903223085,537.3523769182066,100.18428818794544
113.0,537.2398188319129,537.3242418306072,98.56941733794287
114.0,537.3061538257012,537.2965602525715,99.66901964484514
115.0,536.921285616723,537.2685698695545,100.93993135328712
116.0,536.8973578452698,537.2402225721662,101.47714212678643
117.0,536.8192034621583,537.2117244080855,99.51678043801712
118.0,537.3025518679269,537.1837767789125,98.71955577520467
119.0,536.5630432289491,537.156053036999,99.08967000832256
120.0,536.9089265099755,537.1282253546717,100.28107578588943
121.0,536.2251670332411,537.1000630858885,101.76238392472037
122.0,536.995963760449,537.071484816403,100.06652708222175
123.0,536.9079732161101,537.0433828000473,99.65735984314804
124.0,536.7708778339702,537.0153956914914,98.46582260564959
125.0,536.9763353706529,536.9877432063096,101.50439958733583
126.0,537.9010386345888,536.9592373874256,100.12522487322254
127.0,536.9716075020315,536.9311188867737,98.35092607570779
128.0,537.3365410794682,536.9034986683673,99.05388840682437
129.0,536.479935121372,536.8756810347065,99.56851861865906
130.0,536.6756822701126,536.8477188757277,99.71404208706264
131.0,537.0841608792842,536.8197158489083,99.45611602659278
132.0,536.7673656738824,536.7917852563241,99.65320326294278
133.0,536.987930739255,536.7637993150745,100.36484836969909
134.0,536.9390816488393,536.7356135201574,98.74799860022189
135.0,536.972162868158,536.7078817905503,100.5691039766551
136.0,536.6279375672534,536.6796386338503,101.08955174190241
137.0,536.6956324542138,536.6512493180694,98.89434907249122
138.0,536.8222644469477,536.6234764883716,99.84975804617591
139.0,537.0558850487091,536.595435347987,99.30287552680997
140.0,536.2798104116629,536.5675477904431,101.1817611654518
141.0,536.9180741356868,536.5391325791825,98.29117824661995
142.0,536.1428234031825,536.5115291399583,101.0112076192939
143.0,536.6337478604971,536.4831618258186,97.80937302619982
144.0,535.7848233705928,536.4556936935603,99.3038854879377
145.0,536.5280864922472,536.4278058523857,100.32046831036607
146.0,535.888208671412,536.3996325208686,100.9485182209497
147.0,536.5347682739339,536.3712828120016,97.04873910106475
148.0,536.6715808061646,536.344028291104,100.7225902382129
149.0,536.5934873642999,536.3157420303455,100.66189654736365
150.0,537.0266000937736,536.2874728143984,98.4740164438976
151.0,536.3164435767005,536.2598180281138,100.30265829913661
152.0,535.8459290815666,536.2316496982414,99.4302116129134
153.0,536.3594523743944,536.2037263804801,101.0246171072039
154.0,535.9307349822017,536.1753553005092,100.97583671151618
155.0,536.0186028059774,536.1469979196993,99.2390622893266
156.0,536.4780786309087,536.1191282830398,99.03803540546144
157.0,535.9659005640667,536.0913151014302,98.44697737918735
158.0,535.9641003361561,536.063667908616,100.79135219226163
159.0,536.4369870633202,536.0353623372088,100.10777291884665
160.0,535.9831744348577,536.0072487376474,101.8210790313913
161.0,536.5632872565377,535.9786539846193,99.3997298602089
162.0,535.575831607729,535.9507392271503,101.81033372907855
163.0,535.8145151138576,535.9221474917614,97.49677260660498
164.0,535.6662486478048,535.8947671481211,100.59964268720226
165.0,536.256877168491,535.8665154151331,99.94654306027014
166.0,535.9960355496286,535.8384470942904,101.79289530621898
167.0,535.4268102711329,535.8098602561918,99.07920035073379
168.0,535.7074398457514,535.7820355140933,100.05702691066148
169.0,535.9768322054531,535.7539361657025,101.7657901274835
170.0,536.0998183542403,535.7253569396419,98.41957154216108
171.0,535.031485879714,535.6977174433003,100.03566656739955
172.0,535.3781863138979,535.669624093606,101.31347651760116
173.0,535.3298953993334,535.641171892284,100.084420528044
174.0,536.1825943188982,535.6130648508523,98.8722823437662
175.0,535.1173934810994,535.5852982182275,99.67579573541595
176.0,535.5385644179239,535.5573059322585,100.81526270319564
177.0,535.3453487917831,535.5289936459826,100.53338609071491
178.0,535.1911021522963,535.5007605200556,100.00579786697136
179.0,535.7877588493781,535.4726755584879,99.06504238153688
180.0,536.1397417128002,535.4448547924189,100.60865956923486
181.0,535.3969961929452,535.41660052719,100.20269088406353
182.0,535.1776477595902,535.3884602715,99.81844060100414
