t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,99.58404045589306,540.5,10.2
1.0,100.60980621961953,540.472033481972,10.200332310680395
2.0,98.25961509754794,540.4437788947253,10.200664621305675
3.0,100.3270806171761,540.4161843194854,10.20099693182073
4.0,98.96387364629751,540.388009131012,10.201329242170448
5.0,101.66541320309044,540.3602167764964,10.201661552299713
6.0,98.50042428750409,540.3316657396218,10.201993862153417
7.0,100.48295578150305,540.3040035371343,10.202326171676441
8.0,100.7864751422674,540.2757845737191,10.202658480813678
9.0,100.75671705260372,540.2474803719499,10.202990789510013
10.0,100.1036355438802,540.2191845272444,10.203323097710335
11.0,101.68261181447153,540.1910720895958,10.203655405359529
12.0,101.02245667944489,540.1625162227779,10.203987712402483
13.0,101.09674563058451,540.1341457495271,10.204320018784088
14.0,101.26508350244784,540.1057544134625,10.204652324449228
15.0,100.5417159277962,540.0773158025122,10.204984629342793
16.0,99.18678207374475,540.0490803372893,10.205316933409671
17.0,101.54014717733943,540.0212253826569,10.205649236594748
18.0,100.11364990179655,539.9927095246578,10.20598153884292
19.0,100.31616278047693,539.9645942746438,10.206313840099066
20.0,99.85643589284085,539.9364221522628,10.20664614030808
21.0,99.3963180358934,539.9083791365163,10.206978439414849
22.0,99.71555089878818,539.8804653372013,10.207310737364264
23.0,99.91788511098142,539.8524618866572,10.207643034101213
24.0,97.61613645938473,539.8244016139219,10.207975329570587
25.0,100.06390207272663,539.7969877489328,10.208307623717273
26.0,100.86994372810247,539.7688864697674,10.208639916486163
27.0,99.46377836392418,539.740558827237,10.208972207822145
28.0,99.89610732494215,539.7126260828131,10.20930449767011
29.0,100.49431213161708,539.6845719260061,10.209636785974954
30.0,99.46495711963917,539.6563497733491,10.20996907268156
31.0,100.6580810749669,539.6284166978915,10.210301357734824
32.0,100.40501397799898,539.6001485534562,10.210633641079637
33.0,100.68720836142202,539.5719514786973,10.210965922660888
34.0,101.61620459557842,539.5436751543491,10.211298202423471
35.0,101.66908308362429,539.515137936892,10.211630480312278
36.0,99.98543159283649,539.4865858693927,10.211962756272202
37.0,99.48138064629826,539.4585066273537,10.212295030248136
38.0,100.71141785685037,539.4305689396222,10.212627302184973
39.0,98.930336632166,539.4022858164407,10.212959572027605
40.0,99.85999817875629,539.3745028802364,10.213291839720931
41.0,100.38163261010772,539.3464588640813,10.213624105209838
42.0,100.83810778806154,539.3182683555899,10.213956368439225
43.0,99.27942177355295,539.2899496536528,10.214288629353987
44.0,98.83028489309118,539.2620686827047,10.21462088789902
45.0,101.37123163797192,539.2343138443639,10.21495314401922
46.0,100.60019717548613,539.2058454234789,10.215285397659478
47.0,100.93736597142194,539.1775935347721,10.215617648764699
48.0,99.05705291721414,539.1492469578285,10.215949897279774
49.0,97.95741057036075,539.1214284354676,10.2162821431496
50.0,100.01416693114578,539.0939187293325,10.216614386319081
51.0,99.20152001223951,539.0658314174525,10.21694662673311
52.0,99.5011318664977,539.0379723239157,10.217278864336587
53.0,99.75943011069634,539.0100290893834,10.21761109907441
54.0,98.94572178330901,538.9820133160938,10.217943330891483
55.0,99.98715671216766,538.9542260592264,10.218275559732703
56.0,99.15783813202644,538.9261463327164,10.218607785542972
57.0,99.59134871769864,538.8982995065076,10.21894000826719
58.0,101.17667339541327,538.870330936076,10.21927222785026
59.0,100.16947969948679,538.8419171536309,10.219604444237083
60.0,101.52072522732949,538.8137862247486,10.219936657372564
61.0,100.47907860420459,538.7852758210806,10.220268867201604
62.0,98.39891109903628,538.7570579465059,10.22060107366911
63.0,100.2761190038961,538.7294242523055,10.220933276719983
64.0,97.77386996068462,538.701263375552,10.221265476299129
65.0,100.33866128948394,538.673805213738,10.221597672351452
66.0,99.6123897252715,538.6456267730259,10.221929864821861
67.0,101.58843584615228,538.6176522935781,10.222262053655266
68.0,100.2309043584009,538.5891228745113,10.222594238796566
69.0,99.92459842376927,538.5609746955373,10.222926420190676
70.0,101.77759176361928,538.5329125374799,10.223258597782502
71.0,99.61490336269482,538.5043299971263,10.223590771516951
72.0,101.10412384327407,538.4763548117653,10.223922941338937
73.0,99.80829456504911,538.4479614036527,10.224255107193368
74.0,99.51017783909217,538.4199319075956,10.224587269025157
75.0,99.24444303477141,538.3919861326525,10.224919426779216
76.0,99.96738387994661,538.3641149849002,10.225251580400453
77.0,98.53999942023204,538.3360408112605,10.225583729833787
78.0,99.89257250741294,538.3083674947568,10.225915875024127
79.0,101.02784954731318,538.2803143306443,10.226248015916392
80.0,100.58044336204088,538.2519423428964,10.226580152455496
81.0,101.08891876120114,538.2236960017188,10.226912284586355
82.0,99.28952316324421,538.1953068637001,10.227244412253883
83.0,100.43814555248186,538.1674230559452,10.227576535403003
84.0,99.53234217444286,538.1392166767357,10.227908653978625
85.0,99.89572124107802,538.1112646773084,10.228240767925678
86.0,99.43738577590453,538.0832106289265,10.228572877189075
87.0,100.31423194666374,538.0552852964213,10.22890498171374
88.0,100.1302599636887,538.0271137162829,10.229237081444593
89.0,100.20827689016338,537.9989938016097,10.229569176326553
90.0,98.83635227315425,537.970851977183,10.22990126630455
91.0,101.0008485278883,537.9430954349197,10.230233351323502
92.0,100.69388662761706,537.9147310299581,10.230565431328335
93.0,101.35690584735192,537.8864528301301,10.230897506263977
94.0,100.12036345582871,537.8579884324047,10.231229576075352
95.0,101.40818774576707,537.8298712970009,10.231561640707383
96.0,99.44096065826803,537.801392497609,10.231893700105008
97.0,99.33590182516095,537.7734661611573,10.232225754213147
98.0,100.52889913895781,537.7455693287282,10.232557802976736
99.0,98.62736872367375,537.7173374628867,10.232889846340699
100.0,100.90067778100256,537.6896396101702,10.233221884249973
101.0,99.6616589536973,537.6613033364932,10.233553916649488
102.0,98.68208900185104,537.6333150206037,10.233885943484179
103.0,100.34815002437361,537.6056018006091,10.23421796469898
104.0,101.00118206651223,537.5774206951439,10.234549980238821
105.0,99.26698469619383,537.5490561965134,10.234881990048647
106.0,100.83009984135664,537.5211787183114,10.235213994073389
107.0,101.10841253449651,537.4928622652726,10.235545992257984
108.0,98.65134807653662,537.4644676527525,10.235877984547376
109.0,101.54674118438389,537.4367630658343,10.236209970886504
110.0,101.38185458893405,537.4082453560184,10.236541951220307
111.0,97.55620290082818,537.3797739518545,10.236873925493725
112.0,100.18428818794544,537.3523769182066,10.237205893651705
113.0,98.56941733794287,537.3242418306072,10.23753785563919
114.0,99.66901964484514,537.2965602525715,10.237869811401122
115.0,100.93993135328712,537.2685698695545,10.238201760882452
116.0,101.47714212678643,537.2402225721662,10.238533704028125
117.0,99.51678043801712,537.2117244080855,10.238865640783088
118.0,98.71955577520467,537.1837767789125,10.23919757109229
119.0,99.08967000832256,537.156053036999,10.239529494900685
120.0,100.28107578588943,537.1282253546717,10.239861412153221
121.0,101.76238392472037,537.1000630858885,10.240193322794848
122.0,100.06652708222175,537.071484816403,10.240525226770526
123.0,99.65735984314804,537.0433828000473,10.240857124025203
124.0,98.46582260564959,537.0153956914914,10.24118901450384
125.0,101.50439958733583,536.9877432063096,10.241520898151391
126.0,100.12522487322254,536.9592373874256,10.241852774912815
127.0,98.35092607570779,536.9311188867737,10.242184644733074
128.0,99.05388840682437,536.9034986683673,10.242516507557122
129.0,99.56851861865906,536.8756810347065,10.242848363329923
130.0,99.71404208706264,536.8477188757277,10.243180211996442
131.0,99.45611602659278,536.8197158489083,10.24351205350164
132.0,99.65320326294278,536.7917852563241,10.243843887790483
133.0,100.36484836969909,536.7637993150745,10.244175714807941
134.0,98.74799860022189,536.7356135201574,10.244507534498974
135.0,100.5691039766551,536.7078817905503,10.244839346808556
136.0,101.08955174190241,536.6796386338503,10.245171151681653
137.0,98.89434907249122,536.6512493180694,10.24550294906324
138.0,99.84975804617591,536.6234764883716,10.245834738898289
139.0,99.30287552680997,536.595435347987,10.24616652113177
140.0,101.1817611654518,536.5675477904431,10.246498295708662
141.0,98.29117824661995,536.5391325791825,10.246830062573936
142.0,101.0112076192939,536.5115291399583,10.247161821672574
143.0,97.80937302619982,536.4831618258186,10.247493572949553
144.0,99.3038854879377,536.4556936935603,10.247825316349854
145.0,100.32046831036607,536.4278058523857,10.248157051818456
146.0,100.9485182209497,536.3996325208686,10.248488779300343
147.0,97.04873910106475,536.3712828120016,10.248820498740502
148.0,100.7225902382129,536.344028291104,10.24915221008391
149.0,100.66189654736365,536.3157420303455,10.249483913275563
150.0,98.4740164438976,536.2874728143984,10.249815608260443
151.0,100.30265829913661,536.2598180281138,10.25014729498354
152.0,99.4302116129134,536.2316496982414,10.250478973389846
153.0,101.0246171072039,536.2037263804801,10.250810643424353
154.0,100.97583671151618,536.1753553005092,10.251142305032054
155.0,99.2390622893266,536.1469979196993,10.251473958157943
156.0,99.03803540546144,536.1191282830398,10.251805602747018
157.0,98.44697737918735,536.0913151014302,10.252137238744275
158.0,100.79135219226163,536.063667908616,10.252468866094716
159.0,100.10777291884665,536.0353623372088,10.252800484743338
160.0,101.8210790313913,536.0072487376474,10.253132094635143
161.0,99.3997298602089,535.9786539846193,10.253463695715137
162.0,101.81033372907855,535.9507392271503,10.253795287928323
163.0,97.49677260660498,535.9221474917614,10.25412687121971
164.0,100.59964268720226,535.8947671481211,10.2544584455343
165.0,99.94654306027014,535.8665154151331,10.254790010817109
166.0,101.79289530621898,535.8384470942904,10.255121567013145
167.0,99.07920035073379,535.8098602561918,10.255453114067416
168.0,100.05702691066148,535.7820355140933,10.255784651924944
169.0,101.7657901274835,535.7539361657025,10.256116180530741
170.0,98.41957154216108,535.7253569396419,10.25644769982982
171.0,100.03566656739955,535.6977174433003,10.256779209767206
172.0,101.31347651760116,535.669624093606,10.257110710287913
173.0,100.084420528044,535.641171892284,10.257442201336966
174.0,98.8722823437662,535.6130648508523,10.257773682859389
175.0,99.67579573541595,535.5852982182275,10.258105154800203
176.0,100.81526270319564,535.5573059322585,10.258436617104437
177.0,100.53338609071491,535.5289936459826,10.258768069717117
178.0,100.00579786697136,535.5007605200556,10.259099512583274
179.0,99.06504238153688,535.4726755584879,10.25943094564794
180.0,100.60865956923486,535.4448547924189,10.259762368856146
181.0,100.20269088406353,535.41660052719,10.260093782152929
182.0,99.81844060100414,535.3884602715,10.260425185483319
183.0,100.75429095336256,535.3604279260979,10.260756578792359
184.0,99.10810862287603,535.3321327627218,10.261087962025087
185.0,99.33990299120126,535.3042999022169,10.261419335126545
186.0,101.4252396412349,535.276401946127,10.261750698041775
187.0,100.07219064930125,535.2479183579944,10.262082050715819
188.0,99.02873815451083,535.2198147511203,10.262413393093725
189.0,99.10441767153709,535.1920041804885,10.262744725120543
190.0,101.4266037780912,535.1641723565258,10.263076046741318
191.0,99.75530834059036,535.1356883852982,10.263407357901103
