t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,540.6872460595191,540.5,49.84071769537958
1.0,540.6599800429464,540.4860030651139,50.820706610041526
2.0,540.5023759473421,540.4717309166742,50.07247262785968
3.0,540.2702953162254,540.4576688972779,50.38299179851953
4.0,541.2170534122237,540.4435196737477,50.60535362012617
5.0,540.4990451900627,540.4293080036061,49.177538532516735
6.0,540.1074048174642,540.4154973115349,49.89217092389691
7.0,540.7689403699488,540.401485926867,50.35768154615988
8.0,541.0737890820461,540.3873438112996,49.47607564141626
9.0,540.2688876789883,540.373449280057,50.021588003069276
10.0,539.9834281315268,540.3594015507595,50.05315151200299
11.0,540.9020786435193,540.3453449573765,49.79264559819854
12.0,539.6641025454554,540.3313615227376,49.68021415193603
13.0,540.4853780357556,540.3174096625967,49.88358448714023
14.0,539.946457827378,540.3034006892865,50.87633369880095
15.0,540.1922536472978,540.2891129189061,50.13595896638187
16.0,540.7739834968966,540.2750330704296,50.497254526276386
17.0,540.3833269923126,540.2608517581168,50.52872969816666
18.0,539.8075775319874,540.2466616065267,50.134408027843996
19.0,540.6439609285197,540.2325821936055,50.339611204211685
20.0,540.0964066945387,540.2184451527924,49.653983472384425
21.0,540.460075322888,540.2045006591004,49.310001542569395
22.0,539.866976024011,540.1906527670005,49.98576521201602
23.0,540.4768178969232,540.1766150979369,50.32068904186105
24.0,540.4165066019976,540.1624833710977,49.53034232143992
25.0,540.9029134947125,540.1485735999624,49.68757453813555
26.0,540.3041478184675,540.1346196727795,49.79287790610976
27.0,540.4325411076267,540.120636172901,49.702418373583406
28.0,541.1761779482644,540.1066780770743,50.43535538935114
29.0,539.6429469500762,540.0925141481025,50.745805581954
30.0,540.3054695401213,540.0782630343683,49.341744997045325
31.0,541.2700509546661,540.0644062276483,50.039772929038115
32.0,540.0909365921993,540.0503533914173,48.97604188283461
33.0,539.824280908439,540.0365992863219,50.1983053661082
34.0,539.6433458241473,540.0225019288982,50.16891349161119
35.0,540.1648037791296,540.0084128256927,50.6478358740652
36.0,540.0192084729931,539.9941892251181,49.50874387986035
37.0,540.288898897142,539.9802855195452,48.95490705045109
38.0,539.649229558743,539.9665373498151,50.59959521457072
39.0,540.6217135966538,539.9523272968257,49.4078044246837
40.0,539.6757542614104,539.9384519384165,49.36120178812717
41.0,539.9825692007594,539.9245896675809,49.560864486991875
42.0,539.8591022640245,539.9106713248042,49.656089078570794
43.0,540.269777087085,539.896726239788,50.0717053626469
44.0,539.5617304893234,539.8826644358653,50.4741823129923
45.0,539.8603833652152,539.868489602999,49.676224217191745
46.0,539.7580217937383,539.8545388633647,50.362664454254535
47.0,539.8498531548879,539.8403953484305,49.79459586930225
48.0,538.9646387404543,539.8264113660905,48.81897870606318
49.0,538.9597659854691,539.8127013695705,50.4839276603657
50.0,539.9099095644133,539.798523799886,50.08596313325055
51.0,539.372593152636,539.784457991906,50.2282500778504
52.0,539.9439456797917,539.7703522250092,49.03261557124174
53.0,540.4617513498525,539.7565822321362,50.269247947686786
54.0,540.0325105248339,539.7424649516709,49.86646307322369
55.0,539.691731913379,539.7284607866245,49.46958206124483
56.0,540.1154492144576,539.7145680789956,49.944155629102404
57.0,539.4279147550955,539.7005420952898,49.749552237133315
58.0,540.057793891571,539.6865707627032,49.73266663514113
59.0,539.273390290968,539.6726041721565,49.26210304032744
60.0,538.8583782269152,539.6587697315526,50.41976030887882
61.0,540.4058689994981,539.6446101821994,49.43098221262907
62.0,539.6569514755774,539.6307283146946,49.964253341458154
63.0,540.3011115488586,539.6166966868811,50.90602717813953
64.0,539.0282805485973,539.602400577582,49.9348315362568
65.0,539.6219658815327,539.5883772123923,50.11810425743021
66.0,539.3950262546756,539.5743023781133,50.06732903576732
67.0,539.5475855430094,539.560241803209,50.289764187054175
68.0,539.4238324016059,539.5461187610999,50.86223508840101
69.0,539.770255577966,539.5318349500792,49.79962770401635
70.0,539.1632705944709,539.5178495546322,50.15302542489166
71.0,539.716420167359,539.5037649133255,49.608538514206906
72.0,539.5327272179389,539.4898331820928,51.01787202407095
73.0,540.0807558415729,539.4755056630327,49.96434782863979
74.0,539.4578204145757,539.4614740086841,49.629555164537315
75.0,539.4276978447888,539.4475363752754,49.83239146705034
76.0,539.4340818756427,539.4335417786717,50.43217004272348
77.0,539.6317321737738,539.4193787442514,49.870385315148745
78.0,539.997776722267,539.4053734777087,49.71887637273888
79.0,538.8591502527253,539.3914107599273,49.670832916439345
80.0,539.2495922601086,539.37746153435,50.27301138549783
81.0,539.294934595535,539.363343196986,50.42300275774852
82.0,539.4468937831002,539.3491827370449,49.530619650145226
83.0,539.0786308556501,539.3352728880263,49.292382553505185
84.0,539.2995501637583,539.321429943926,50.32788827264824
85.0,539.8754874304702,539.3072961953028,50.073480068703674
86.0,539.52040150432,539.2932338929834,49.681000771900436
87.0,539.9441938760575,539.2792818119333,50.4811589601058
88.0,539.3494577088225,539.265105019792,50.620960917581
89.0,539.3472347576676,539.250888966601,50.08003548165672
90.0,538.8180775409377,539.2368248233033,50.37594439162323
91.0,539.1355007262316,539.22267757892,49.97798629545983
92.0,539.5251270020635,539.2086420944353,49.45086546823298
93.0,539.5971005743252,539.1947546430497,49.89892386693029
94.0,538.3975163233886,539.1807413619304,50.52335822574941
95.0,539.3376314217408,539.1665527188286,49.97008405087112
96.0,539.4695380791467,539.1525194535576,49.55049813451152
97.0,538.6940288182366,539.1386040219982,49.78658332182016
98.0,539.2454956304726,539.1246222898486,50.08859262771643
99.0,538.616844573652,539.1105557434191,50.26017096071562
100.0,539.3655131013578,539.0964410120741,49.625732398419196
101.0,538.6219357329416,539.0825044522257,49.96451613307132
102.0,539.0080881347009,539.0684727506116,49.91347881656002
103.0,538.9639008305278,539.0544553819773,49.80201531657873
104.0,539.1601511210641,539.0404693160092,51.09418664406587
105.0,538.5630103477206,539.0261203652601,49.88375380811197
106.0,538.966228348368,539.0121113443989,49.61759687051025
107.0,539.3119170355639,538.9981770692777,49.157717334602836
108.0,539.5791400357328,538.9843719436597,50.117799675646715
109.0,539.3177149937165,538.9702971949175,49.55449632829728
110.0,538.6745532017059,538.956380640532,50.80074246474091
111.0,538.49265652937,538.9421140986897,50.53031235862332
112.0,538.8219160209237,538.9279235026356,50.1719911760374
113.0,538.5232621572042,538.9138335351138,50.10644216099333
114.0,538.8555762283881,538.8997619759402,49.00531215624259
115.0,538.7040682736047,538.8859996507763,49.83997342981647
116.0,539.4409980260567,538.8720029249048,50.23684459461876
117.0,538.6293039230482,538.8578947443812,49.98814380233327
118.0,538.9315557789442,538.8438564073299,49.67322574811251
119.0,539.1189447072509,538.8299065097657,50.036308335891064
120.0,537.7671660850192,538.8158546465081,49.29091262147008
121.0,538.6982319042414,538.8020121152135,49.24153298071052
122.0,538.8255894650387,538.7881834513681,50.091166948047515
123.0,538.9191882092515,538.7741161819836,49.99715244082658
124.0,538.5226889686868,538.7600753150064,49.07153614638028
125.0,538.0528071908006,538.7462943919386,50.057594803965486
126.0,537.9391030535959,538.7322365507312,50.4475902045985
127.0,538.6714662869432,538.7180691858154,49.40903625930802
128.0,538.8075817740032,538.7041934814658,49.68704670183692
129.0,538.7173704933067,538.6902397025171,50.95278768651015
130.0,538.5748755623549,538.6759304613084,49.051175439888524
131.0,538.7228334757516,538.6621552562058,50.47252522454589
132.0,539.1921048846475,538.6479808887052,49.536933737036236
133.0,538.4548254558513,538.6340692664808,49.69885084334805
134.0,538.9549158517721,538.6201121725355,49.61909977662394
135.0,538.5299168754219,538.6061774753482,50.13030552448556
136.0,538.5441158027924,538.5920992145468,50.271969675707155
137.0,538.7351226996967,538.5779811697296,50.162133679391324
138.0,538.6292074361344,538.5638939705212,49.52966947008621
139.0,538.3406943916137,538.5499843883451,50.5498333804404
140.0,538.8276619174384,538.5357883101374,49.93157586794066
141.0,538.5560229904416,538.5217658592478,50.742080759163926
142.0,537.8397107382626,538.5075157915679,50.036947770140316
143.0,538.4267552162188,538.4934637487358,49.10037462911631
144.0,537.8225930328398,538.4796747268608,49.999673033551495
145.0,538.3984724187675,538.4656331520173,49.62280676311037
146.0,538.3177830757921,538.4516974137846,49.41482018269554
147.0,537.8276930659933,538.4378200851166,49.688383621726395
148.0,538.1678511749104,538.4238659307161,49.69585044540607
149.0,538.7188080881638,538.4099096793827,51.08274550242313
150.0,538.7752884037426,538.3955639416876,49.26939103894214
151.0,538.3927616655387,538.3817274543708,49.85010618420323
152.0,538.604487048475,538.3677278828841,50.06510985484111
153.0,538.3732274615744,538.3536679311999,49.7501217135545
154.0,538.6088458959739,538.3396964386852,50.54021305033901
155.0,538.6292451523317,538.325503062187,50.41937114717962
156.0,537.806981628669,538.3113436221231,50.14520891245323
157.0,538.5074365026718,538.2972611759535,49.57246281129963
158.0,538.3626341463429,538.2833395759807,49.5608100912133
159.0,537.4156635802556,538.2694212484801,49.693674224825266
160.0,539.1110292243972,538.2554656083018,50.3867436852208
161.0,538.8988585811679,538.241315331117,50.639228788709715
162.0,538.8678879549144,538.2270941476988,49.98828105508563
163.0,538.0439446574978,538.2130557721025,49.9765238005318
164.0,537.6466209290568,538.1990206983352,50.364204996161675
165.0,539.2271840725294,538.1848767507654,50.30121267964279
166.0,537.9238594668044,538.170750493538,49.58540752237577
167.0,537.7819002591089,538.1568252582588,49.334795392033946
168.0,537.9590871205828,538.1429704032195,49.78519985353521
169.0,538.1616213962762,538.128989059594,49.92733963037749
170.0,538.3681960582371,538.114967798381,49.97106798734686
171.0,538.6586620074336,538.1009342567879,50.10696212554474
172.0,538.3559132224678,538.086862551591,49.857275149562106
173.0,538.2573682832032,538.0728609668198,49.633704185942804
174.0,537.8891883259583,538.0589221682276,51.11562168595591
175.0,537.6329517200844,538.0445671978041,49.44719625954361
176.0,537.9268370187244,538.0306807768546,49.8899056753683
177.0,537.5322389933567,538.0166700283442,50.68939320989625
178.0,538.4781877305802,538.0024347570843,50.16433497785562
179.0,537.8649491363233,537.9883469396781,50.49771657667472
180.0,538.1074085377552,537.9741654976061,50.285044945186
181.0,537.734335003277,537.9600437808173,48.99469107478514
182.0,538.0429666769363,537.9462844384072,50.15552561785711
