t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,147.56730874836376,537.5,60.0
1.0,150.71618570992797,537.4588041263078,60.00167551604789
2.0,149.36232343902347,537.4167291911303,60.00335103189161
3.0,148.45818143552123,537.3750322091703,60.005026547327034
4.0,151.14823768355856,537.3335876335195,60.00670206214999
5.0,150.40898068145694,537.2913920838329,60.00837757615631
6.0,149.11494097956827,537.2494029100592,60.010053089141856
7.0,147.48349041650386,537.2077749890359,60.01172860090246
8.0,151.99196126204535,537.1666025146278,60.01340411123396
9.0,148.96303134056177,537.1241714254422,60.01507961993222
10.0,149.2973140099532,537.0825859125264,60.01675512679308
11.0,149.6469751610622,537.040907079032,60.01843063161237
12.0,151.62069527628964,536.9991306317994,60.020106134185944
13.0,149.98554664754036,536.9568031877016,60.02178163430964
14.0,149.30716465463897,536.9149322225958,60.02345713177932
15.0,153.61737590222197,536.8732506391295,60.02513262639082
16.0,148.40987510256946,536.8303657883569,60.02680811793998
17.0,150.13213353371202,536.788934698224,60.02848360622265
18.0,148.05394776477138,536.747022810946,60.03015909103469
19.0,151.418227462787,536.7056910838617,60.03183457217192
20.0,149.48072272867043,536.6634201620283,60.03351004943021
21.0,150.7679818112534,536.6216901269331,60.03518552260542
22.0,149.83224513437614,536.5796007320108,60.03686099149335
23.0,147.03558427363473,536.5377725635775,60.038536455889904
24.0,149.32856359525258,536.4967251296345,60.040211915590895
25.0,149.40835440796982,536.4550375722974,60.041887370392196
26.0,150.17541481600563,536.4133277400251,60.04356282008964
27.0,149.50987842129348,536.3714037700557,60.045238264479096
28.0,152.41351117623972,536.3296655956631,60.046913703356395
29.0,149.1792540135448,536.2871168237931,60.04858913651741
30.0,151.4741858625216,536.2454709487143,60.05026456375798
31.0,148.1437169605232,536.203184405161,60.05193998487397
32.0,149.95059884324712,536.1618276175095,60.05361539966123
33.0,146.55509073514736,536.1199664086657,60.05529080791562
34.0,150.16088479899167,536.0790531125022,60.05696620943298
35.0,151.62694695713208,536.0371331988292,60.05864160400918
36.0,151.23916433798013,535.9948040094703,60.06031699144009
37.0,148.3715333062756,535.9525830760927,60.061992371521555
38.0,150.03376331116806,535.9111626897113,60.06366774404944
39.0,149.7724613111266,535.8692782641203,60.0653431088196
40.0,149.7399273935653,535.8274667853376,60.067018465627896
41.0,150.13791439367003,535.7856643889402,60.068693814270205
42.0,149.33862071596084,535.7437508878386,60.07036915454237
43.0,149.2182316376351,535.7020605228888,60.07204448624027
44.0,148.1731669553558,535.6604037665566,60.07371980915977
45.0,148.36771417086314,535.6190387574483,60.07539512309673
46.0,148.93328090746456,535.5776194372422,60.07707042784703
47.0,150.2442892886176,535.5360422296555,60.07874572320654
48.0,152.9996693046732,535.4940990322291,60.080421008971115
49.0,148.0055629106056,535.4513866245483,60.082096284936625
50.0,149.15916039444647,535.4100684049024,60.08377155089895
51.0,147.83305747905445,535.3684281392923,60.08544680665398
52.0,151.02904054398783,535.3271580774126,60.087122051997575
53.0,152.84817867785083,535.2849958035943,60.0887972867256
54.0,150.49692197385016,535.2423256870466,60.09047251063396
55.0,147.7527183535679,535.2003119629956,60.092147723518515
56.0,147.3379387032536,535.1590643291217,60.09382292517515
57.0,150.78200983612064,535.1179324879006,60.095498115399735
58.0,151.6188665576091,535.0758391768213,60.09717329398817
59.0,150.07113353835558,535.0335122432406,60.098848460736335
60.0,149.79095366998195,534.9916173851278,60.10052361544012
61.0,151.69606047960448,534.9498007438949,60.102198757895394
62.0,150.68080275068786,534.9074522603444,60.10387388789807
63.0,153.19189842016,534.8653872029098,60.10554900524402
64.0,150.64770281623038,534.8226211312675,60.10722410972916
65.0,149.90973611474453,534.7805653142314,60.108899201149356
66.0,152.23668790912464,534.7387155128993,60.110574279300515
67.0,148.20308250265523,534.6962161041913,60.11224934397853
68.0,150.6357878213557,534.6548427436594,60.11392439497931
69.0,148.74462793339416,534.6127902528926,60.11559943209874
70.0,150.07430392810915,534.5712657109278,60.11727445513274
71.0,146.33797031989437,534.5293699677479,60.118949463877186
72.0,148.9930959060534,534.4885172843669,60.12062445812802
73.0,149.4526733594622,534.4469233784264,60.122299437681114
74.0,150.64460249598952,534.4052011737803,60.123974402332415
75.0,149.36535562152588,534.3631462222502,60.1256493518778
76.0,152.0354633726086,534.3214483938058,60.12732428611318
77.0,148.93250835430794,534.279005160281,60.128999204834486
78.0,146.7321222100475,534.2374281683653,60.13067410783764
79.0,150.25115447705974,534.1964654509151,60.13234899491855
80.0,151.02253334113362,534.1545203369569,60.13402386587313
81.0,149.5745046261972,534.1123598797326,60.1356987204973
82.0,148.4108045592285,534.0706036638577,60.137373558587015
83.0,150.09303558784265,534.0291723142516,60.13904837993817
84.0,149.448054113517,533.9872713418166,60.1407231843467
85.0,150.92932328529105,533.9455504267099,60.14239797160853
86.0,148.5921164812412,533.9034159906262,60.14407274151961
87.0,150.34250498264618,533.8619340247751,60.14574749387585
88.0,148.54485228126063,533.8199634088007,60.14742222847322
89.0,148.70464729256776,533.7784946375389,60.14909694510762
90.0,150.44721327734513,533.7369812568364,60.15077164357502
91.0,152.5340692137249,533.6949814097965,60.15244632367134
92.0,149.59046584212004,533.652398982141,60.154120985192556
93.0,148.3423377522497,533.6106383104268,60.15579562793458
94.0,149.78720978067238,533.5692260744709,60.15747025169339
95.0,149.2770185035883,533.5274104784071,60.15914485626493
96.0,149.42494022446073,533.4857373107416,60.16081944144515
97.0,151.07485496176227,533.4440228482622,60.16249400703
98.0,151.66856811859006,533.4018477845854,60.16416855281545
99.0,149.50909668456967,533.3595069759856,60.16584307859747
100.0,148.70499637085317,533.3177690198279,60.167517584172
101.0,148.7272638407597,533.2762555416743,60.16919206933504
102.0,148.580781736053,533.2347358471854,60.170866533882524
103.0,151.40942028719542,533.1932570456174,60.17254097761044
104.0,147.04888085472882,533.1509885824539,60.174215400314765
105.0,149.7013331336538,533.1099374365486,60.17588980179148
106.0,149.6833167704697,533.0681458143822,60.177564181836544
107.0,149.25170615354634,533.0263592217838,60.17923854024594
