t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,545.0502060708662,545.0,49.789095427882195
1.0,544.4107964213432,544.9858930896287,51.33006041275208
2.0,544.4675711935267,544.9713495725118,49.933834188626314
3.0,544.6394403123123,544.957201652825,49.678951795327386
4.0,544.4267131397451,544.9431259498165,50.125699126383864
5.0,544.7271394373865,544.9289236683971,50.424253700066195
6.0,544.2268476666155,544.9146367965155,50.717864041890714
7.0,545.0728720871748,544.900266735037,50.75178394321759
8.0,545.0684955979552,544.8858870629198,50.42526946645467
9.0,544.9209525235227,544.8715999032376,50.41641506737714
10.0,545.4794142191289,544.8573152523019,48.74931860371994
11.0,544.5549497123897,544.8435029453642,49.15239450262832
12.0,544.3959370239393,544.8295764335884,49.735315932365985
13.0,544.0902233601104,544.8154847607409,50.56321630316905
14.0,544.8903956809128,544.8011585161216,49.46801972046881
15.0,544.7281497363001,544.7871425772008,50.35915239739434
16.0,544.620605860808,544.7728741506883,50.72837290796598
17.0,545.0742404896331,544.7585011116977,49.27879494509017
18.0,545.2409668495999,544.7445387864632,49.9631287823803
19.0,545.2957279404174,544.7303825666415,49.05686943673963
20.0,544.0524540144296,544.7164831203011,49.63344492697224
21.0,545.1625744535769,544.7024203109052,50.66898359243889
22.0,544.764612133395,544.6880640988873,50.18084482071916
23.0,544.9033623592051,544.6738461928549,50.42914589806007
24.0,543.7039324167035,544.6595579348503,50.079101326738744
25.0,544.1243136105519,544.6453688561411,49.945535289759746
26.0,544.9152183194867,544.6312176211422,50.11255135118651
27.0,545.6836761009703,544.6170190649261,50.34844064404813
28.0,544.4491861171942,544.6027536734103,49.93361627307179
29.0,545.2463826680781,544.5886058154663,50.3220416677077
30.0,543.2134071707912,544.5743479036605,49.255381332343845
31.0,544.3321466258075,544.560392212283,50.306080893477976
32.0,544.9822502150555,544.5461388226964,50.52799349996562
33.0,544.1659091813403,544.5318225578715,50.00665788873877
34.0,544.8205004902948,544.517654004803,51.015330864159914
35.0,544.8005595722697,544.5031996610581,49.799854416904495
36.0,544.4314376808101,544.4890897023067,49.2952696449372
37.0,545.2003000683941,544.4751227092406,49.76394952915096
38.0,543.9800823612306,544.4610229235407,50.03595220072059
39.0,544.1975071376212,544.4468460704172,49.42392910563381
40.0,544.8621316068821,544.4328426238371,50.06418102739503
41.0,544.0450289059478,544.4186577725461,50.258519396415394
42.0,544.309628838666,544.4044178587171,50.46347603419993
43.0,543.7237951872681,544.3901198738408,50.46269146205035
44.0,544.426822607843,544.3758221112598,49.520955481760474
45.0,544.4142306886853,544.3617911738734,49.82835715964789
46.0,544.4956110820851,544.3476731393448,49.65953305695741
47.0,545.1641628043122,544.333602938312,50.356843201816716
48.0,544.0321880753778,544.3193351660715,49.86121447760013
49.0,544.4304383187788,544.3052078219696,48.939518059519756
