t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,49.789095427882195,545.0,63.0
1.0,51.33006041275208,544.9858930896287,63.000586430627344
2.0,49.933834188626314,544.9713495725118,63.00117286124675
3.0,49.678951795327386,544.957201652825,63.001759291850284
4.0,50.125699126383864,544.9431259498165,63.00234572243
5.0,50.424253700066195,544.9289236683971,63.00293215297794
6.0,50.717864041890714,544.9146367965155,63.0035185834862
7.0,50.75178394321759,544.900266735037,63.00410501394682
8.0,50.42526946645467,544.8858870629198,63.00469144435186
9.0,50.41641506737714,544.8715999032376,63.00527787469339
10.0,48.74931860371994,544.8573152523019,63.00586430496347
11.0,49.15239450262832,544.8435029453642,63.00645073515414
12.0,49.735315932365985,544.8295764335884,63.007037165257486
13.0,50.56321630316905,544.8154847607409,63.00762359526556
14.0,49.46801972046881,544.8011585161216,63.00821002517042
15.0,50.35915239739434,544.7871425772008,63.00879645496413
16.0,50.72837290796598,544.7728741506883,63.00938288463875
17.0,49.27879494509017,544.7585011116977,63.00996931418632
18.0,49.9631287823803,544.7445387864632,63.01055574359895
19.0,49.05686943673963,544.7303825666415,63.011142172868645
20.0,49.63344492697224,544.7164831203011,63.01172860198751
21.0,50.66898359243889,544.7024203109052,63.012315030947576
22.0,50.18084482071916,544.6880640988873,63.01290145974092
23.0,50.42914589806007,544.6738461928549,63.01348788835959
24.0,50.079101326738744,544.6595579348503,63.01407431679566
25.0,49.945535289759746,544.6453688561411,63.01466074504118
26.0,50.11255135118651,544.6312176211422,63.01524717308822
27.0,50.34844064404813,544.6170190649261,63.015833600928836
28.0,49.93361627307179,544.6027536734103,63.016420028555075
29.0,50.3220416677077,544.5886058154663,63.01700645595902
30.0,49.255381332343845,544.5743479036605,63.017592883132735
31.0,50.306080893477976,544.560392212283,63.01817931006825
32.0,50.52799349996562,544.5461388226964,63.01876573675764
33.0,50.00665788873877,544.5318225578715,63.019352163192984
34.0,51.015330864159914,544.517654004803,63.01993858936632
35.0,49.799854416904495,544.5031996610581,63.020525015269726
36.0,49.2952696449372,544.4890897023067,63.02111144089524
37.0,49.76394952915096,544.4751227092406,63.02169786623494
38.0,50.03595220072059,544.4610229235407,63.022284291280876
39.0,49.42392910563381,544.4468460704172,63.022870716025125
40.0,50.06418102739503,544.4328426238371,63.02345714045973
41.0,50.258519396415394,544.4186577725461,63.024043564576765
42.0,50.46347603419993,544.4044178587171,63.02462998836828
43.0,50.46269146205035,544.3901198738408,63.02521641182634
44.0,49.520955481760474,544.3758221112598,63.02580283494302
45.0,49.82835715964789,544.3617911738734,63.02638925771036
46.0,49.65953305695741,544.3476731393448,63.02697568012042
47.0,50.356843201816716,544.333602938312,63.02756210216527
48.0,49.86121447760013,544.3193351660715,63.028148523836975
49.0,48.939518059519756,544.3052078219696,63.02873494512758
50.0,49.59948777260552,544.291341625186,63.029321366029166
51.0,50.26917326399784,544.2772884369838,63.029907786533784
52.0,50.880254868235596,544.2630455045589,63.030494206633485
53.0,51.3456385465501,544.2486294323462,63.031080626320346
54.0,49.926235031547925,544.2340815014247,63.031667045586424
55.0,49.96427299718702,544.2199357348325,63.03225346442376
56.0,49.626425799662606,544.2057791908167,63.03283988282445
57.0,50.46179613333898,544.1917183701735,63.03342630078052
58.0,49.69877523623598,544.177420861269,63.034012718284046
59.0,49.463528225691995,544.1633395416186,63.03459913532709
60.0,48.30186811052963,544.1493248752881,63.035185551901726
61.0,49.023546642143636,544.1356393459901,63.035771968
62.0,49.055407203839536,544.1217493411082,63.03635838361396
63.0,50.00158723328538,544.1078503090671,63.03694479873568
64.0,50.22103521610639,544.0936831926842,63.03753121335723
65.0,50.74625823720887,544.079453899373,63.038117627470655
66.0,50.45804959930244,544.0650757928724,63.038704041068016
67.0,49.02766114714074,544.050779345486,63.0392904541414
68.0,49.543248899845345,544.0368881748277,63.03987686668284
69.0,48.997673821645115,544.0228509209727,63.0404632786844
70.0,50.255666980267286,544.0089682467233,63.04104969013815
71.0,49.56520369451703,543.9947291410788,63.04163610103613
72.0,49.42881069819808,543.9806856666987,63.04222251137044
73.0,50.33113802559253,543.9666808370009,63.04280892113311
74.0,49.55911219816178,543.9524203478936,63.04339533031621
75.0,49.86519714326457,543.9383785994376,63.0439817389118
76.0,50.032933218079165,543.9242501269136,63.04456814691194
77.0,49.65513404808578,543.9100741291685,63.045154554308695
78.0,50.31524704833542,543.8960051745215,63.045740961094126
79.0,49.83967162769146,543.8817491878578,63.04632736726028
80.0,50.76586685633281,543.8676279475633,63.04691377279924
81.0,49.82263988734231,543.8532442852874,63.04750017770305
82.0,49.816041370101914,543.8391278706526,63.048086581963766
83.0,49.77879803662843,543.8250133255978,63.04867298557347
84.0,50.480505533904356,543.8109093328208,63.04925938852422
85.0,50.11310451715921,543.7966065229193,63.049845790808064
86.0,50.93677321680217,543.7824078099729,63.050432192417055
87.0,50.033314196744485,543.7679757242281,63.05101859334327
88.0,49.52713382054672,543.753799618539,63.05160499357878
89.0,49.63059082316016,543.7397669306233,63.05219139311563
90.0,49.60942654766885,543.7257049298901,63.05277779194587
91.0,49.6719342591504,543.7116489257014,63.0533641900616
92.0,49.51454823289522,543.6975752109947,63.05395058745483
93.0,49.81117323917571,543.6835460889954,63.05453698411766
94.0,49.64361072167167,543.6694329232444,63.05512338004214
95.0,49.33898550673469,543.6553672335399,63.05570977522033
96.0,49.976625718158104,543.6413878543129,63.05629616964429
97.0,50.27128891764374,543.6272278103595,63.056882563306075
98.0,49.521488240985484,543.6129842784994,63.05746895619775
99.0,50.96969310780048,543.5989531901645,63.0580553483114
100.0,49.60424352336625,543.5845117771173,63.058641739639036
101.0,49.75515445243711,543.5704572414523,63.05922813017277
102.0,50.12211170947175,543.5563599476908,63.05981451990463
103.0,49.828722022517645,543.5421586827065,63.06040090882669
104.0,49.47218667147807,543.5280405448001,63.060987296931
105.0,49.26298906998797,543.5140234252432,63.06157368420964
106.0,50.18265493306246,543.50006557834,63.06216007065467
107.0,49.270244660331734,543.4858471594423,63.06274645625813
108.0,50.63092087774487,543.4718872567885,63.0633328410121
109.0,50.27405944833049,543.4575418292065,63.06391922490863
110.0,49.989407988030045,543.4432975123628,63.064505607939786
111.0,49.20167028184079,543.4291338467663,63.065091990097635
112.0,50.192802919089395,543.4151933735197,63.06567837137423
113.0,49.593760514947036,543.4009720793592,63.06626475176163
114.0,50.084548679735725,543.3869205138801,63.066851131251916
115.0,49.66998712703929,543.372729891754,63.06743750983712
116.0,49.78243820401816,543.3586567287348,63.06802388750932
