t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,50.10227358132618,545.0,63.0
1.0,49.95904143045735,544.9858043558186,63.000586430627344
2.0,49.60447468816899,544.97164929408,63.00117286124675
3.0,50.12010548718285,544.9575946929183,63.001759291850284
4.0,49.69079513659276,544.9433939963637,63.00234572243
5.0,49.947444960446695,544.9293149377417,63.00293215297794
6.0,50.39387553529812,544.9151631616695,63.0035185834862
7.0,49.98493187544509,544.9008848969345,63.00410501394682
8.0,50.08204023884518,544.8867224995697,63.00469144435186
9.0,50.00104941943837,544.8725325881687,63.00527787469339
10.0,50.139828758498766,544.8583656241666,63.00586430496347
11.0,50.344532164822596,544.8441593393517,63.00645073515414
12.0,49.93555137566972,544.8298950552384,63.007037165257486
13.0,49.67491888818016,544.8157466490152,63.00762359526556
14.0,48.90809343351889,544.8016720886636,63.00821002517042
15.0,50.52719262997771,544.7878147955241,63.00879645496413
16.0,50.950811730697346,544.7734987576123,63.00938288463875
17.0,50.89484167479655,544.7590626942886,63.00996931418632
18.0,49.713395009734725,544.7446424891474,63.01055574359895
19.0,50.73173070419767,544.7305570272279,63.011142172868645
20.0,50.37826296047839,544.7161830368618,63.01172860198751
21.0,49.67951185564495,544.7019091956896,63.012315030947576
22.0,49.258524711951594,544.6878333339971,63.01290145974092
23.0,49.826358506881526,544.6738767519954,63.01348788835959
24.0,49.94480977759025,544.6597592837518,63.01407431679566
25.0,49.51231437194657,544.6456082543149,63.01466074504118
26.0,49.80479704497995,544.6315797652428,63.01524717308822
27.0,48.74782521821446,544.6174684060801,63.015833600928836
28.0,49.26652722415867,544.6036565222682,63.016420028555075
29.0,49.44099044330808,544.589697672888,63.01700645595902
30.0,49.718155163359654,544.5756893922625,63.017592883132735
31.0,49.022501103985626,544.5616025816328,63.01817931006825
32.0,49.45871718763949,544.5477128729867,63.01876573675764
33.0,49.761972069755856,544.5336995697835,63.019352163192984
34.0,50.08636062909968,544.5196003443638,63.01993858936632
35.0,50.08395401888405,544.5054092088521,63.020525015269726
36.0,49.87382263535392,544.4912187552135,63.02111144089524
37.0,49.437474710093454,544.4770878388001,63.02169786623494
38.0,49.27871203283188,544.463080554299,63.022284291280876
39.0,49.77335724165198,544.4491182525563,63.022870716025125
40.0,49.51689453062704,544.4350158013378,63.02345714045973
41.0,50.7764452147792,544.4209860145542,63.024043564576765
42.0,50.08655291946631,544.4065993550767,63.02462998836828
43.0,49.93059309425014,544.3924081650828,63.02521641182634
44.0,50.38613860298678,544.3782611637062,63.02580283494302
45.0,50.1743806056731,544.363985091102,63.02638925771036
