t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,545.1390142403255,545.0,50.10227358132618
1.0,544.1171331847113,544.9858043558186,49.95904143045735
2.0,545.0700487773308,544.97164929408,49.60447468816899
3.0,544.6742972551386,544.9575946929183,50.12010548718285
4.0,544.9043513016703,544.9433939963637,49.69079513659276
5.0,545.29231841622,544.9293149377417,49.947444960446695
6.0,545.0741294741747,544.9151631616695,50.39387553529812
7.0,544.9777509839732,544.9008848969345,49.98493187544509
8.0,545.3401649791734,544.8867224995697,50.08204023884518
9.0,544.7013948450266,544.8725325881687,50.00104941943837
10.0,545.1222325441635,544.8583656241666,50.139828758498766
11.0,544.7426235220822,544.8441593393517,50.344532164822596
12.0,545.4202233489574,544.8298950552384,49.93555137566972
13.0,545.0317959950012,544.8157466490152,49.67491888818016
14.0,544.7114386368806,544.8016720886636,48.90809343351889
15.0,544.7119376095546,544.7878147955241,50.52719262997771
16.0,545.0675233768844,544.7734987576123,50.950811730697346
17.0,544.6183049093603,544.7590626942886,50.89484167479655
18.0,544.6268495580777,544.7446424891474,49.713395009734725
19.0,545.0849871899666,544.7305570272279,50.73173070419767
20.0,545.1751334012979,544.7161830368618,50.37826296047839
21.0,544.691427567694,544.7019091956896,49.67951185564495
22.0,544.7485388595256,544.6878333339971,49.258524711951594
23.0,544.9117812974698,544.6738767519954,49.826358506881526
24.0,544.2679707291686,544.6597592837518,49.94480977759025
25.0,544.6408981915267,544.6456082543149,49.51231437194657
26.0,544.0865334896765,544.6315797652428,49.80479704497995
27.0,545.7215047894452,544.6174684060801,48.74782521821446
28.0,544.1652793109654,544.6036565222682,49.26652722415867
29.0,544.3998465269934,544.589697672888,49.44099044330808
30.0,544.7222733193388,544.5756893922625,49.718155163359654
31.0,545.1341063436874,544.5616025816328,49.022501103985626
32.0,543.8904565426963,544.5477128729867,49.45871718763949
33.0,544.0865983738375,544.5336995697835,49.761972069755856
34.0,544.44266514149,544.5196003443638,50.08636062909968
35.0,544.3781370792601,544.5054092088521,50.08395401888405
36.0,544.2559068871975,544.4912187552135,49.87382263535392
37.0,544.6928551836369,544.4770878388001,49.437474710093454
38.0,545.0153100520727,544.463080554299,49.27871203283188
39.0,544.4182694941295,544.4491182525563,49.77335724165198
40.0,543.7133515743493,544.4350158013378,49.51689453062704
41.0,544.4252322200193,544.4209860145542,50.7764452147792
42.0,544.5151225483287,544.4065993550767,50.08655291946631
43.0,544.5426143395274,544.3924081650828,49.93059309425014
