t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,100.20169368392203,540.5,10.2
1.0,99.18887719879696,540.471860024357,10.200332310680395
2.0,101.09159929318098,540.4440044813438,10.200664621305675
3.0,97.69234807973022,540.4156145905422,10.20099693182073
4.0,97.77402288687918,540.3881793227898,10.201329242170448
5.0,100.3087756470028,540.360721118029,10.201661552299713
6.0,100.65579168492376,540.3325510702016,10.201993862153417
7.0,101.30094998795637,540.3042835687033,10.202326171676441
8.0,100.54907920447475,540.2758348852484,10.202658480813678
9.0,100.50829894086311,540.2475973521719,10.202990789510013
10.0,99.04921436828936,540.2193712715526,10.203323097710335
11.0,99.90807296989824,540.1915549505175,10.203655405359529
12.0,98.85682655750159,540.1634974333584,10.203987712402483
13.0,100.21755810339353,540.1357351412336,10.204320018784088
14.0,98.5702244213048,540.1075907103329,10.204652324449228
15.0,100.7796404228422,540.0799089056412,10.204984629342793
16.0,99.30992918164682,540.0516066232892,10.205316933409671
17.0,99.467986949547,540.0237170848441,10.205649236594748
18.0,99.87387450051388,539.995783158509,10.20598153884292
19.0,98.28950081995153,539.96773524542,10.206313840099066
20.0,100.19617654406154,539.9401322772732,10.20664614030808
21.0,98.5449031910041,539.9119938510271,10.206978439414849
22.0,100.77718797266392,539.8843191573809,10.207310737364264
23.0,100.8657903163621,539.8560175637585,10.207643034101213
24.0,98.22693318783357,539.8276910876447,10.207975329570587
25.0,100.92311431596394,539.8001056905745,10.208307623717273
26.0,99.64294384110097,539.7717631159708,10.208639916486163
27.0,97.79955767733608,539.7437800559087,10.208972207822145
28.0,99.7885635010216,539.7163146801277,10.20930449767011
29.0,100.6615357553761,539.6882907252111,10.209636785974954
30.0,100.57814488037789,539.6600216105865,10.20996907268156
31.0,100.32538068792704,539.6317759148992,10.210301357734824
32.0,98.92374867438693,539.6036012038227,10.210633641079637
33.0,99.60932791573696,539.5758201177366,10.210965922660888
34.0,99.16139156220795,539.547846498147,10.211298202423471
35.0,100.4304770072999,539.5199986740165,10.211630480312278
36.0,99.24387984848757,539.4917944483904,10.211962756272202
37.0,100.17938092897992,539.4639234587996,10.212295030248136
38.0,98.56364051542131,539.4357897493221,10.212627302184973
39.0,99.95732445591412,539.4081097936106,10.212959572027605
40.0,100.2687512954277,539.3800384449926,10.213291839720931
41.0,100.15970730458196,539.3518796373371,10.213624105209838
