t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,539.987816298282,540.5,100.20169368392203
1.0,540.7210644833824,540.471860024357,99.18887719879696
2.0,540.6597792015199,540.4440044813438,101.09159929318098
3.0,541.0087184994521,540.4156145905422,97.69234807973022
4.0,541.3495896818117,540.3881793227898,97.77402288687918
5.0,540.5202314267632,540.360721118029,100.3087756470028
6.0,539.8653339552588,540.3325510702016,100.65579168492376
7.0,540.2283469830974,540.3042835687033,101.30094998795637
8.0,540.4171800984303,540.2758348852484,100.54907920447475
9.0,539.755639036816,540.2475973521719,100.50829894086311
10.0,540.5829639099927,540.2193712715526,99.04921436828936
11.0,540.3622212632743,540.1915549505175,99.90807296989824
12.0,539.7465655408129,540.1634974333584,98.85682655750159
13.0,540.5169124699503,540.1357351412336,100.21755810339353
14.0,540.6219481147094,540.1075907103329,98.5702244213048
15.0,540.1056147174977,540.0799089056412,100.7796404228422
16.0,539.4127757111144,540.0516066232892,99.30992918164682
17.0,540.166458798101,540.0237170848441,99.467986949547
18.0,537.2495701356553,539.995783158509,99.87387450051388
19.0,540.2517028777802,539.96773524542,98.28950081995153
20.0,539.714565613017,539.9401322772732,100.19617654406154
21.0,539.4970043587651,539.9119938510271,98.5449031910041
22.0,540.0358826066023,539.8843191573809,100.77718797266392
23.0,539.9920173257706,539.8560175637585,100.8657903163621
24.0,540.0359794781127,539.8276910876447,98.22693318783357
25.0,540.078639134686,539.8001056905745,100.92311431596394
26.0,540.353591121757,539.7717631159708,99.64294384110097
27.0,539.7340932167532,539.7437800559087,97.79955767733608
28.0,539.7279538858481,539.7163146801277,99.7885635010216
29.0,539.9210638796834,539.6882907252111,100.6615357553761
30.0,539.7322463384837,539.6600216105865,100.57814488037789
31.0,540.0439734602891,539.6317759148992,100.32538068792704
32.0,539.7753927789194,539.6036012038227,98.92374867438693
33.0,539.4668688984932,539.5758201177366,99.60932791573696
34.0,539.0770530326943,539.547846498147,99.16139156220795
35.0,539.1471405697567,539.5199986740165,100.4304770072999
36.0,539.2566198243592,539.4917944483904,99.24387984848757
37.0,539.7197434562521,539.4639234587996,100.17938092897992
38.0,539.8466108372849,539.4357897493221,98.56364051542131
39.0,539.9111932787747,539.4081097936106,99.95732445591412
40.0,539.2398086500054,539.3800384449926,100.2687512954277
41.0,539.0307659178736,539.3518796373371,100.15970730458196
42.0,539.1813876819003,539.323751452869,99.34772611455509
43.0,539.3980508541507,539.2958512997852,100.21815230340981
44.0,538.8432959013659,539.2677067020134,97.99182505332861
45.0,539.1946981867462,539.2401873311442,100.20626813565116
46.0,539.1028683932988,539.2120460708428,100.43615551407414
47.0,539.5904041940437,539.1838402505026,99.9114778129904
48.0,538.6893219687342,539.1557817771502,98.78566379618516
49.0,539.2366728974505,539.1280394699006,100.1581690793908
50.0,540.0897883779512,539.0999117174175,100.11076105602746
51.0,538.8536091973684,539.0717972786877,100.21490817401308
52.0,538.767727803501,539.0436535919755,100.03576711329006
53.0,538.853581978933,539.0155602140444,100.79150489841074
54.0,538.9306677592854,538.9872545997522,100.45573090326087
55.0,539.4900845983402,538.9590432819901,99.29679513493872
56.0,538.9656378913326,538.9311574320232,99.17453156349114
57.0,538.9487357512754,538.9033059177423,100.1490606763591
58.0,537.7134013162164,538.8751807232024,99.20624709800005
59.0,538.0734376061749,538.8473203021424,100.02632596387633
60.0,538.1261776403154,538.8192295756008,98.05910955049458
61.0,538.5460227544204,538.7916913090021,98.83916444241099
62.0,538.4879221586864,538.7639339769878,100.28739261433498
63.0,538.1994846234063,538.7357699342286,100.31666514291038
64.0,539.3636037406862,538.7075976707677,97.86932769467465
65.0,538.6957159679553,538.6801127012401,99.77856275085773
66.0,538.3701373335058,538.6520915548675,100.24845868324961
67.0,538.6220509669702,538.623938446054,99.81195512901722
68.0,539.1562929746684,538.5959079219886,99.5935247800073
69.0,537.4256873249625,538.5679387404463,101.76481835912153
70.0,538.332564033748,538.5393597872903,101.53946101767662
71.0,538.8458265126812,538.5108441219879,100.1912244199273
72.0,538.5589221903011,538.4827070864633,98.19929302999144
73.0,539.1167636719455,538.4551294516707,98.76641128842847
74.0,538.4204580317096,538.4273925511673,102.10363582207681
75.0,538.2037175177336,538.3987184467738,100.34935882763385
76.0,538.2761914136969,538.3705370018365,101.05511682585765
77.0,537.9739585680852,538.3421573565279,100.42380186713079
78.0,538.7482346361942,538.3139550055034,99.51410203601934
79.0,538.0669477060976,538.286008128515,98.72650216409902
80.0,537.8049846785119,538.258282435824,100.08785367388292
81.0,538.2533499011871,538.2301744302506,101.5652821991717
82.0,537.8671486565073,538.2016515134997,99.02609040155451
83.0,537.9949996029256,538.1738416864451,99.42604159969342
84.0,538.5458843667852,538.1459195397626,99.77035134451766
85.0,538.3796358574301,538.1179006994266,100.13430424887356
86.0,538.6233224716535,538.0897796489835,100.64886039010031
87.0,537.9526840613408,538.0615140940239,100.0900585016796
88.0,537.9697264039221,538.0334054692613,101.54815991080368
89.0,537.7906151154084,538.0048873610197,99.69248444772785
