t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
0.0,537.5052158181865,537.5,100.20010158895951
1.0,537.9094114557071,537.4720274716396,100.32443682187566
2.0,537.3092605320195,537.444020233027,99.48699008503834
3.0,536.666445291093,537.4162467816282,100.86932609738626
4.0,538.1454863431669,537.3880874280926,100.9210843344877
5.0,537.7052788542945,537.3599136253827,100.62209573294611
6.0,537.4050412231721,537.3318232903239,99.93191207991511
7.0,537.2394196697873,537.3039256315349,99.49922182846423
8.0,537.0175299412048,537.2761487654411,100.33772967255908
9.0,536.9085080959724,537.2481378159075,98.7779978659622
10.0,537.4225672067638,537.2205622915033,101.31413427134994
11.0,537.176370108107,537.1922787623525,100.77216932604082
12.0,537.1782073704992,537.164146531749,99.1837453955091
13.0,537.1899108999335,537.1364577361594,98.28790000854725
14.0,536.3349745856784,537.1090190307403,99.60592465748073
15.0,538.4819428918612,537.0812123767735,100.59351950279824
16.0,536.3092298464704,537.0531300192456,98.30867459083908
17.0,536.9385184787948,537.0256855142557,99.58922964597559
18.0,537.077148578139,536.9978835209795,99.99685107142288
19.0,536.0896645372335,536.9699677333888,100.28923084913231
20.0,537.2009562993219,536.9419703231099,99.41335519121871
21.0,536.7353921348588,536.9142174281192,101.76710637208524
22.0,536.404915580881,536.8858074442569,99.98186959898861
23.0,536.998342937836,536.8578958389938,99.75866581224655
24.0,536.8665577391075,536.8300465447879,99.34562481934232
25.0,537.0119581070433,536.8023125578592,101.16505602990655
26.0,536.9741729408042,536.7740706463842,102.11900925683605
27.0,536.0149126614697,536.7455624229667,101.06170008548503
28.0,536.4620208293728,536.7173493650262,100.4310327211665
29.0,536.8015181477745,536.6893123683915,99.55355701415142
30.0,536.8503471188534,536.661520333725,100.12366798482722
31.0,536.790279663458,536.6335691430793,98.11086185630599
32.0,536.2821246458946,536.606179860811,99.48151151036032
33.0,536.2676417862368,536.5784079388477,99.87182186967038
34.0,536.551969402435,536.5505270552424,100.72931016863451
35.0,536.7208152497328,536.522406789487,99.91269477428443
36.0,536.6499096543051,536.4945144955292,98.27651716185589
37.0,535.874328938104,536.4670789678215,99.10826750579699
38.0,536.6487360406084,536.4394112431428,99.02909185035193
