t_s,true_flow_ml_per_hr,true_weight_g,effective_drop_factor_gtts_per_ml
0.0,100.20010158895951,537.5,15.0
1.0,100.32443682187566,537.4720274716396,15.000279252677798
2.0,99.48699008503834,537.444020233027,15.000558505340475
3.0,100.86932609738626,537.4162467816282,15.000837757972903
4.0,100.9210843344877,537.3880874280926,15.001117010559968
5.0,100.62209573294611,537.3599136253827,15.00139626308654
6.0,99.93191207991511,537.3318232903239,15.001675515537498
7.0,99.49922182846423,537.3039256315349,15.00195476789772
8.0,100.33772967255908,537.2761487654411,15.002234020152084
9.0,98.7779978659622,537.2481378159075,15.002513272285464
10.0,101.31413427134994,537.2205622915033,15.00279252428274
11.0,100.77216932604082,537.1922787623525,15.00307177612879
12.0,99.1837453955091,537.164146531749,15.00335102780849
13.0,98.28790000854725,537.1364577361594,15.00363027930672
14.0,99.60592465748073,537.1090190307403,15.003909530608352
15.0,100.59351950279824,537.0812123767735,15.00418878169827
16.0,98.30867459083908,537.0531300192456,15.004468032561343
17.0,99.58922964597559,537.0256855142557,15.004747283182457
18.0,99.99685107142288,536.9978835209795,15.005026533546486
19.0,100.28923084913231,536.9699677333888,15.005305783638303
20.0,99.41335519121871,536.9419703231099,15.005585033442793
21.0,101.76710637208524,536.9142174281192,15.00586428294483
22.0,99.98186959898861,536.8858074442569,15.006143532129292
23.0,99.75866581224655,536.8578958389938,15.006422780981053
24.0,99.34562481934232,536.8300465447879,15.006702029484995
25.0,101.16505602990655,536.8023125578592,15.006981277625991
26.0,102.11900925683605,536.7740706463842,15.007260525388924
27.0,101.06170008548503,536.7455624229667,15.007539772758673
28.0,100.4310327211665,536.7173493650262,15.007819019720106
29.0,99.55355701415142,536.6893123683915,15.008098266258106
30.0,100.12366798482722,536.661520333725,15.008377512357553
31.0,98.11086185630599,536.6335691430793,15.008656758003324
32.0,99.48151151036032,536.606179860811,15.008936003180292
33.0,99.87182186967038,536.5784079388477,15.009215247873337
34.0,100.72931016863451,536.5505270552424,15.009494492067342
35.0,99.91269477428443,536.522406789487,15.009773735747178
36.0,98.27651716185589,536.4945144955292,15.010052978897724
37.0,99.10826750579699,536.4670789678215,15.010332221503859
38.0,99.02909185035193,536.4394112431428,15.010611463550461
39.0,100.58532682675403,536.4117656216679,15.01089070502241
40.0,99.59840001349424,536.3836855512621,15.01116994590458
41.0,98.63686222802917,536.3558809979249,15.01144918618185
42.0,100.52157641618274,536.3283448738864,15.011728425839099
43.0,98.4937690353709,536.3002826004702,15.012007664861205
44.0,100.16016995203928,536.2727864232811,15.012286903233043
45.0,101.16281053527935,536.244825042503,15.012566140939494
46.0,99.08983393733399,536.216583757895,15.012845377965435
47.0,100.40897418505185,536.1889211792543,15.013124614295748
48.0,100.40368463770766,536.1608903406276,15.013403849915308
49.0,100.41074933795598,536.1328609786663,15.013683084808989
50.0,99.16694559975778,536.104829644476,15.013962318961676
51.0,101.22474230670372,536.0771455388294,15.014241552358245
52.0,101.09155173110724,536.0488869649355,15.014520784983572
53.0,99.09235423312096,536.0206655734106,15.01480001682254
54.0,100.66732064139224,535.9930022911872,15.015079247860022
55.0,99.03594587651708,535.9648993308415,15.015358478080902
56.0,99.61442600529203,535.9372517959509,15.015637707470056
57.0,100.13822870646591,535.9094427686912,15.01591693601236
58.0,100.2215744274905,535.8814875131773,15.016196163692694
59.0,100.69088577860536,535.8535089903162,15.016475390495941
60.0,98.73325894150027,535.8253994513697,15.016754616406974
61.0,101.98320867665024,535.7978364165817,15.017033841410676
62.0,99.30950705718676,535.7693661041596,15.017313065491923
63.0,100.19962987239842,535.7416422001061,15.017592288635592
64.0,101.62752325360465,535.7136698034335,15.017871510826566
65.0,101.3123680870658,535.6852987865252,15.018150732049723
66.0,100.43348465298935,535.6570157504341,15.018429952289942
67.0,97.88130364476649,535.6289780693019,15.018709171532103
68.0,98.89644489834488,535.6016528720344,15.01898838976108
69.0,100.7943244905196,535.5740442811668,15.019267606961758
70.0,100.53556270149143,535.5459058655799,15.019546823119017
71.0,99.53844026326593,535.5178396876591,15.019826038217728
72.0,101.14063019915545,535.4900518730856,15.020105252242779
73.0,99.05238248542322,535.4618167804883,15.020384465179044
74.0,99.76482314901673,535.4341646570444,15.020663677011406
75.0,101.12404862948605,535.4063136439154,15.020942887724738
76.0,99.214458412529,535.3780831803397,15.021222097303932
77.0,98.81047975240178,535.3503858106995,15.021501305733855
78.0,98.71417391838004,535.3228012184353,15.021780512999394
79.0,102.11481224161126,535.2952435115498,15.022059719085425
80.0,98.3036299751398,535.266736459799,15.02233892397683
81.0,100.85197802284145,535.2392933630977,15.02261812765849
82.0,98.46212173596233,535.2111388525663,15.02289733011528
83.0,100.32512620777364,535.1836515102483,15.023176531332087
84.0,99.01004246569696,535.1556440791819,15.023455731293787
85.0,100.26094712910397,535.1280037756603,15.023734929985256
86.0,97.68988342128628,535.1000142612534,15.024014127391384
87.0,98.87108835121633,535.0727425021316,15.024293323497043
88.0,99.42449832265255,535.045140989967,15.024572518287115
89.0,99.3672561462931,535.0173849841851,15.024851711746484
90.0,101.05023849783802,534.989644958511,15.02513090386003
91.0,100.80751322378157,534.9614351002637,15.02541009461263
92.0,99.08671329761147,534.933293002822,15.025689283989163
93.0,100.12262887544276,534.9056312953599,15.025968471974517
94.0,100.11965060149217,534.8776803947987,15.026247658553569
95.0,101.79963560401907,534.8497303256725,15.026526843711197
96.0,100.33416989610095,534.821311260733,15.02680602743229
97.0,100.00245043901764,534.7933013049703,15.027085209701719
98.0,102.0613695943352,534.7653839542228,15.02736439050437
99.0,100.78846182767224,534.7368918218777,15.027643569825129
100.0,99.80950059704924,534.7087550429508,15.027922747648867
101.0,100.8691969273497,534.6808915573674,15.028201923960472
102.0,99.41535291666138,534.652732239892,15.028481098744827
103.0,98.29558223071501,534.6249787872027,15.02876027198681
104.0,100.51792878977537,534.5975379371632,15.0290394436713
105.0,98.17714996268634,534.5694766820428,15.029318613783184
106.0,100.7058421732946,534.5420688943449,15.029597782307341
107.0,101.11367822243197,534.5139551800714,15.029876949228655
108.0,100.99309272748926,534.4857276115677,15.030156114532005
109.0,98.74127545036517,534.4575337065146,15.030435278202276
110.0,100.28896057401937,534.4299684337848,15.030714440224347
111.0,99.9260892458002,534.4019710989578,15.030993600583104
